customer_id,date,quantity,price
9270,2/4/1997,1,10.97
9271,2/4/1997,3,45.09
9271,4/7/1997,1,13.97
9271,11/5/1997,4,69.96
9271,12/15/1997,2,27.98
9271,3/12/1998,2,27.57
9271,5/18/1998,1,15.49
9272,2/4/1997,1,14.96
9273,2/10/1997,2,29.33
9274,2/4/1997,1,30.99
9274,4/14/1997,1,10.77
9274,6/16/1998,3,26.97
9275,2/9/1997,5,73.88
9275,10/30/1997,10,148.4
9275,5/4/1998,7,86.61
9276,2/4/1997,1,14.9
9277,2/4/1997,1,23.99
9278,2/4/1997,1,14.96
9278,5/22/1997,2,29.92
9279,2/4/1997,1,10.77
9280,3/17/1997,2,29.33
9281,2/4/1997,7,80.39
9281,2/8/1997,4,56.7
9281,2/14/1997,3,49.5
9281,3/18/1997,5,54.85
9281,3/25/1997,2,36.95
9281,5/11/1997,3,35.51
9281,6/24/1997,1,19.99
9281,6/27/1997,3,15.57
9281,7/20/1997,2,26.73
9281,8/5/1997,2,21.54
9281,9/29/1997,3,36.47
9281,10/12/1997,1,12.99
9281,2/11/1998,6,111.44
9282,2/4/1997,2,26.73
9283,2/5/1997,1,12.49
9284,2/5/1997,1,15.36
9285,2/4/1997,2,33.47
9286,2/4/1997,2,31.54
9287,2/4/1997,1,7.98
9288,2/4/1997,2,27.76
9289,2/4/1997,5,86.51
9289,2/23/1997,1,11.77
9289,3/1/1997,3,54.75
9289,6/24/1997,1,16.65
9289,7/4/1997,1,11.77
9289,8/24/1997,1,11.77
9289,8/28/1997,1,9.77
9289,8/28/1997,1,6.77
9289,10/4/1997,1,11.49
9289,10/8/1997,1,9.49
9289,11/1/1997,6,76.44
9289,6/28/1998,1,12.99
9290,2/4/1997,1,14.79
9291,2/4/1997,1,13.77
9292,2/4/1997,2,25.74
9293,2/4/1997,4,62.48
9294,2/4/1997,2,32.72
9294,5/13/1997,1,9.98
9295,2/4/1997,1,9.98
9296,2/15/1997,1,17.76
9296,3/5/1997,4,61.24
9296,4/3/1997,4,58.85
9296,5/5/1997,5,79.62
9296,8/28/1997,1,26.75
9297,2/4/1997,5,68.56
9298,2/4/1997,1,27.37
9299,2/4/1997,3,67.95
9299,2/24/1997,3,49.75
9299,2/26/1997,2,43.98
9299,3/13/1997,1,9.99
9299,4/4/1997,1,19.99
9299,5/17/1997,2,52.28
9299,5/27/1997,2,23.11
9299,6/1/1997,1,8.77
9299,6/8/1997,1,4.79
9299,6/8/1997,1,12.25
9299,6/18/1997,1,12.77
9299,7/21/1997,2,42.98
9299,7/27/1997,3,38.51
9299,9/3/1997,1,14.96
9299,3/4/1998,4,79.96
9299,4/22/1998,3,41.47
9299,5/29/1998,5,69.45
9300,2/4/1997,2,27.94
9300,2/16/1997,2,31.93
9301,2/4/1997,1,14.37
9302,2/4/1997,4,60.64
9303,2/6/1997,2,26.95
9304,2/4/1997,1,14.37
9304,6/15/1997,1,4.79
9305,2/4/1997,2,23.54
9306,2/4/1997,5,65.41
9307,2/4/1997,2,65.13
9307,2/7/1997,3,60.43
9307,2/7/1997,1,7.98
9307,4/19/1997,2,18.95
9307,6/16/1997,2,32.77
9307,8/20/1997,8,123.28
9307,3/4/1998,6,74.93
9307,3/6/1998,1,60.99
9308,3/21/1997,7,100.16
9309,2/4/1997,1,11.77
9310,2/4/1997,5,102.51
9310,2/13/1997,2,21.54
9311,2/4/1997,3,44.29
9311,3/28/1997,4,52.47
9311,6/9/1997,2,37.33
9311,11/9/1997,4,55.46
9311,4/10/1998,5,76.45
9311,6/4/1998,2,38.67
9312,2/4/1997,1,13.97
9313,2/4/1997,2,30.75
9314,2/4/1997,3,44.37
9314,3/9/1997,1,22.77
9314,7/20/1997,3,42.9
9314,11/23/1997,5,81.95
9314,12/3/1997,2,31.98
9314,2/11/1998,2,28.98
9314,2/18/1998,1,13.99
9315,2/4/1997,2,24.13
9316,2/4/1997,1,11.77
9317,2/4/1997,1,12.97
9318,2/4/1997,4,103.3
9319,2/4/1997,1,7.78
9320,3/14/1997,2,39.74
9320,1/21/1998,5,57.84
9321,2/4/1997,1,22.3
9321,2/24/1997,1,24.99
9322,2/4/1997,1,10.78
9322,12/4/1997,2,35.48
9323,2/4/1997,1,14.79
9324,2/4/1997,1,12.49
9325,2/4/1997,1,11.77
9326,2/4/1997,3,47.97
9327,2/4/1997,4,52.47
9328,2/4/1997,1,7.78
9329,2/4/1997,2,39.36
9329,3/12/1997,1,10.77
9329,3/22/1997,4,44.53
9329,4/5/1997,2,29.92
9330,2/4/1997,1,14.96
9330,1/21/1998,1,12.49
9330,1/26/1998,1,12.49
9331,2/4/1997,1,7.78
9332,2/4/1997,1,5.78
9333,2/4/1997,2,42.98
9334,2/4/1997,1,14.96
9335,2/4/1997,4,54.28
9336,2/4/1997,1,15.36
9337,2/4/1997,7,95.55
9338,2/4/1997,1,15.36
9338,4/25/1997,1,11.77
9339,2/4/1997,2,39.75
9340,2/4/1997,4,72.08
9340,2/19/1997,4,55.7
9340,3/27/1997,7,104.99
9340,4/10/1997,1,14.96
9340,5/5/1997,7,103.75
9340,6/27/1997,6,102.63
9340,6/30/1997,1,14.96
9340,7/4/1997,6,67.81
9340,7/23/1997,6,113.46
9340,10/6/1997,7,88.93
9340,10/26/1997,5,66.95
9340,11/18/1997,4,57.46
9340,12/4/1997,8,122.42
9340,1/20/1998,6,72.44
9340,3/5/1998,10,138.38
9340,5/15/1998,18,247.25
9340,6/29/1998,7,112.02
9341,2/4/1997,1,15.36
9341,6/13/1998,1,27.99
9342,2/4/1997,2,86.36
9342,2/16/1997,6,88.84
9342,3/1/1997,4,70.52
9342,3/8/1997,2,25.54
9342,3/19/1997,4,67.74
9342,4/1/1997,4,59.11
9342,4/22/1997,5,61.25
9342,5/1/1997,4,49.89
9342,5/5/1997,4,54.87
9342,5/14/1997,2,31.61
9342,5/21/1997,3,38.71
9342,6/9/1997,3,38.71
9342,6/24/1997,4,52.68
9342,9/19/1997,4,49.96
9342,10/6/1997,2,35.98
9342,10/17/1997,1,20.99
9342,10/23/1997,3,39.97
9342,2/21/1998,1,21.49
9342,2/23/1998,1,12.49
9343,2/4/1997,1,8.77
9344,2/4/1997,1,8.79
9344,2/5/1997,1,8.79
9344,2/5/1997,1,8.79
9345,2/4/1997,3,39.1
9346,2/4/1997,2,29.92
9347,2/4/1997,1,10.97
9347,5/13/1997,1,14.96
9348,2/4/1997,1,14.99
9348,5/11/1997,4,51.6
9349,2/4/1997,1,14.79
9349,2/16/1997,1,16.7
9349,3/6/1997,2,18.76
9350,2/4/1997,1,12.97
9350,3/6/1997,1,15.36
9350,4/14/1997,1,12.77
9350,5/12/1997,1,14.79
9350,6/17/1997,3,39.51
9350,7/2/1997,3,44.69
9350,8/26/1997,3,45.45
9350,8/27/1997,1,14.99
9350,4/29/1998,1,11.99
9351,2/4/1997,5,75.22
9351,2/21/1997,5,66.07
9352,2/4/1997,1,6.79
9353,2/4/1997,4,57.05
9354,2/4/1997,1,19.9
9355,2/4/1997,1,253.97
9355,2/10/1997,4,498.48
9356,2/4/1997,1,11.77
9357,2/4/1997,2,26.74
9358,2/4/1997,1,27.77
9358,4/11/1998,23,314.77
9359,2/4/1997,1,24.77
9359,2/5/1997,1,26.77
9359,2/11/1997,1,27.77
9359,7/23/1997,2,27.73
9359,9/4/1997,5,63.04
9359,6/30/1998,1,18.49
9360,2/4/1997,1,4.79
9361,2/4/1997,1,13.77
9362,2/5/1997,27,436.91
9363,2/4/1997,1,9.99
9363,2/8/1998,1,22.99
9364,2/4/1997,1,11.77
9365,2/4/1997,1,19.99
9366,2/4/1997,1,13.97
9367,2/4/1997,1,11.77
9367,4/7/1997,1,14.96
9367,5/9/1997,2,24.54
9367,12/15/1997,1,11.49
9368,2/4/1997,1,15.36
9368,2/26/1997,2,23.54
9368,3/11/1997,1,12.77
9368,3/13/1997,1,11.77
9368,3/25/1997,1,13.97
9368,5/5/1997,1,14.96
9368,5/15/1997,2,31.92
9368,7/9/1997,1,20.97
9368,7/9/1997,1,24.97
9368,7/11/1997,3,47.11
9368,7/17/1997,1,15.36
9368,8/13/1997,1,15.96
9368,9/16/1997,2,22.98
9368,9/25/1997,2,5.98
9368,10/7/1997,2,25.98
9368,10/20/1997,2,18.48
9368,10/27/1997,1,12.99
9368,11/6/1997,1,27.99
9368,11/11/1997,2,17.98
9368,11/20/1997,2,24.48
9368,12/1/1997,2,27.98
9368,12/4/1997,1,19.49
9368,12/6/1997,1,9.49
9368,12/23/1997,2,26.48
9368,12/24/1997,1,27.99
9368,1/9/1998,2,20.98
9368,1/13/1998,1,13.99
9368,2/17/1998,1,11.49
9368,3/18/1998,1,15.99
9368,4/6/1998,2,29.98
9368,4/9/1998,1,11.49
9368,4/21/1998,1,11.49
9368,5/20/1998,1,27.99
9368,6/1/1998,2,28.98
9369,2/4/1997,1,12.77
9370,2/4/1997,2,25.74
9371,2/4/1997,2,27.13
9371,4/21/1997,5,60.44
9371,6/17/1997,3,55.89
9372,2/5/1997,3,41.9
9372,11/18/1997,1,12.99
9373,2/4/1997,2,23.54
9374,2/4/1997,1,12.49
9374,2/8/1997,1,15.96
9375,2/11/1997,3,42.9
9375,3/16/1997,2,29.92
9375,4/7/1997,2,20.08
9375,4/13/1997,1,23.97
9375,5/4/1997,2,29.92
9375,5/18/1997,2,27.94
9375,6/23/1997,2,27.34
9375,7/6/1997,2,79.54
9375,3/8/1998,2,26.48
9376,3/9/1997,3,43.89
9376,8/1/1997,8,89.36
9377,2/4/1997,1,12.49
9377,4/29/1997,1,4.99
9378,2/4/1997,1,13.97
9378,2/12/1997,1,11.77
9378,2/24/1997,1,13.97
9378,7/21/1997,1,11.77
9378,9/15/1997,1,12.99
9378,10/8/1997,1,14.99
9379,2/4/1997,8,157.57
9379,7/31/1997,4,54.06
9380,2/4/1997,3,37.91
9380,3/17/1997,5,60.24
9380,5/9/1997,3,36.9
9380,5/28/1997,1,15.36
9380,8/30/1997,3,44.88
9380,5/22/1998,3,44.97
9381,2/4/1997,1,12.77
9381,2/9/1997,1,12.49
9381,3/23/1997,1,17.7
9381,7/21/1997,1,12.77
9381,9/29/1997,1,10.99
9382,2/4/1997,1,9.77
9383,2/4/1997,1,6.77
9383,2/10/1997,1,8.77
9384,2/4/1997,1,14.96
9384,2/2/1998,1,9.78
9385,2/4/1997,1,25.77
9386,2/4/1997,1,17.76
9386,7/6/1997,1,14.96
9386,8/13/1997,1,11.77
9386,2/4/1998,1,11.49
9386,2/19/1998,3,38.65
9386,3/7/1998,1,12.99
9386,3/17/1998,2,32.98
9386,5/7/1998,2,26.48
9387,2/4/1997,3,33.3
9388,2/4/1997,1,12.77
9389,2/4/1997,1,15.36
9390,2/4/1997,2,22.26
9390,2/27/1997,2,28.33
9390,3/16/1998,2,30.98
9391,2/4/1997,1,14.96
9391,7/23/1997,3,33.52
9391,3/9/1998,3,17.47
9391,4/19/1998,1,13.99
9391,4/20/1998,1,35.49
9392,2/4/1997,2,29.73
9392,1/17/1998,3,36.47
9392,1/28/1998,2,27.98
9392,3/15/1998,4,53.74
9392,5/8/1998,2,25.45
9392,5/22/1998,2,27.98
9393,2/4/1997,2,26.46
9394,2/4/1997,2,48.6
9394,7/21/1997,2,45.4
9395,2/4/1997,1,12.49
9396,2/4/1997,1,16.36
9397,2/6/1997,1,11.77
9398,2/6/1997,1,15.36
9399,2/4/1997,1,12.49
9400,2/4/1997,1,13.98
9400,5/21/1997,2,24.5
9401,2/4/1997,1,11.77
9402,2/4/1997,1,14.96
9403,2/4/1997,1,25.77
9403,2/23/1997,1,14.96
9403,5/24/1997,1,14.99
9404,2/4/1997,1,10.97
9405,2/6/1997,1,11.77
9406,2/4/1997,2,121.74
9407,2/4/1997,2,11.58
9408,2/4/1997,1,15.36
9409,2/4/1997,2,31.06
9410,2/4/1997,3,32.53
9410,2/17/1997,3,37.51
9410,3/17/1997,3,41.5
9410,10/2/1997,1,20.99
9410,1/16/1998,3,34.97
9410,3/20/1998,2,20.98
9411,2/4/1997,1,29.97
9412,2/4/1997,2,25.47
9413,2/4/1997,1,13.97
9414,2/4/1997,1,14.37
9415,2/4/1997,1,13.97
9416,2/4/1997,3,39.31
9417,2/8/1997,4,58.12
9417,6/3/1997,2,26.14
9417,10/23/1997,1,12.99
9417,12/12/1997,1,32.49
9418,2/4/1997,1,13.97
9418,2/26/1997,1,34.37
9419,2/4/1997,1,17.76
9420,2/4/1997,1,19.99
9421,2/4/1997,2,28.76
9422,2/4/1997,2,30.72
9422,2/28/1997,7,69.68
9422,4/8/1997,1,14.96
9422,1/15/1998,1,13.99
9423,2/4/1997,1,24.77
9423,5/26/1997,3,44.88
9423,7/10/1997,2,29.92
9423,10/15/1997,2,29.98
9423,10/25/1997,2,24.48
9423,1/29/1998,4,45.96
9423,3/1/1998,3,42.25
9423,3/9/1998,1,15.49
9423,4/17/1998,6,68.44
9424,2/4/1997,1,15.36
9424,5/16/1997,1,23.77
9424,5/22/1997,1,14.37
9424,2/26/1998,5,59.4
9425,2/4/1997,3,21.35
9425,3/16/1997,6,38.84
9425,4/7/1997,5,34.32
9425,5/1/1997,7,35.53
9425,5/29/1997,1,6.79
9425,5/31/1997,3,18.56
9425,6/25/1997,7,61.16
9425,9/16/1997,4,44.96
9425,1/19/1998,8,99.45
9426,2/4/1997,1,11.77
9427,2/4/1997,1,11.77
9428,2/4/1997,7,83.98
9428,4/22/1997,3,53.73
9429,2/4/1997,6,82.21
9429,5/14/1998,3,35.36
9430,2/4/1997,3,36.31
9431,2/13/1997,2,25.94
9431,4/7/1997,1,10.77
9431,5/8/1997,4,55.63
9432,2/11/1997,1,18.76
9432,2/17/1997,1,13.97
9432,4/27/1997,1,15.36
9432,4/28/1997,1,11.77
9432,7/31/1997,1,6.79
9433,2/4/1997,7,100.55
9434,2/4/1997,1,9.77
9435,2/7/1997,2,26.14
9436,3/12/1997,1,6.79
9436,4/16/1998,1,18.49
9437,2/4/1997,2,39.98
9438,2/4/1997,1,14.37
9438,3/19/1998,1,11.49
9439,2/4/1997,1,14.96
9439,4/17/1997,1,13.97
9439,5/11/1997,1,14.37
9439,6/8/1997,1,13.97
9439,10/12/1997,1,5.49
9439,10/19/1997,1,12.99
9439,12/23/1997,1,13.99
9439,2/15/1998,1,6.49
9439,3/8/1998,1,12.99
9439,5/2/1998,1,9.99
9439,5/14/1998,1,11.88
9439,5/19/1998,1,9.99
9439,5/19/1998,1,7.69
9439,5/28/1998,1,7.69
9439,6/16/1998,1,12.99
9440,2/4/1997,11,195.13
9440,2/15/1997,5,104.65
9440,3/21/1997,9,142.66
9440,6/8/1997,26,362.19
9440,6/8/1997,5,109.28
9441,2/27/1997,2,22.76
9442,2/4/1997,2,30.33
9443,2/4/1997,1,6.79
9443,2/5/1997,1,11.77
9443,3/6/1997,1,5.78
9443,3/20/1997,1,9.77
9443,4/10/1997,1,14.37
9443,5/18/1997,1,6.79
9444,2/4/1997,2,52.36
9445,3/16/1997,3,45.29
9446,2/5/1997,2,30.92
9446,3/23/1997,2,30.92
9446,4/13/1997,4,20.36
9446,4/23/1997,2,22.75
9446,7/28/1997,1,19.99
9446,8/3/1997,1,14.99
9446,9/2/1997,2,25.95
9446,9/15/1997,1,14.49
9446,9/30/1997,2,28.98
9446,11/2/1997,2,32.48
9446,12/1/1997,1,14.49
9446,1/2/1998,3,17.47
9446,2/1/1998,2,27.98
9446,2/17/1998,2,25.98
9446,3/23/1998,2,28.98
9446,3/30/1998,1,11.49
9446,4/16/1998,2,27.57
9446,4/22/1998,2,15.57
9446,6/15/1998,1,9.49
9447,2/4/1997,1,11.99
9448,2/4/1997,1,54.97
9448,5/21/1998,1,34.98
9448,6/16/1998,3,28.47
9448,6/16/1998,2,41.98
9449,2/6/1997,1,11.77
9450,2/4/1997,3,47.97
9450,2/25/1997,1,12.49
9450,3/24/1997,5,59.91
9450,4/2/1997,4,71.42
9450,1/12/1998,3,52.97
9451,2/4/1997,3,29.57
9452,2/4/1997,1,9.77
9453,2/10/1997,3,41.7
9453,6/19/1997,2,28.93
9453,7/29/1997,3,44.88
9453,12/14/1997,4,55.46
9453,1/6/1998,1,12.99
9454,2/4/1997,1,13.97
9454,2/4/1997,1,13.97
9454,4/17/1997,1,14.96
9455,2/4/1997,1,15.7
9456,2/4/1997,3,47.69
9456,7/29/1997,4,55.47
9457,2/4/1997,5,64.04
9458,2/4/1997,5,84.02
9458,3/2/1997,3,43.3
9458,3/21/1997,3,45.68
9458,4/1/1997,1,25.77
9458,8/14/1997,4,85.3
9458,9/14/1997,3,37.47
9458,11/26/1997,3,39.47
9458,4/17/1998,2,23.37
9459,2/4/1997,2,36.33
9459,9/12/1997,2,25.98
9460,2/4/1997,6,77.03
9460,3/7/1997,2,21.74
9460,12/30/1997,3,39.47
9461,2/4/1997,1,12.49
9461,3/25/1997,1,14.96
9462,2/18/1997,4,81.7
9462,2/28/1997,4,139.08
9462,4/4/1997,6,70.55
9462,6/26/1997,2,27.13
9462,10/23/1997,2,29.48
9463,2/4/1997,3,25.94
9464,2/4/1997,2,24.48
9465,2/4/1997,3,51.75
9465,2/11/1997,1,17.99
9465,3/7/1997,3,33.5
9465,6/3/1997,5,61.44
9465,8/4/1997,4,60.05
9465,8/26/1997,4,47.28
9465,3/2/1998,4,48.22
9465,5/1/1998,3,41.47
9465,6/5/1998,2,22.37
9466,2/7/1997,4,31.33
9467,2/4/1997,3,61.7
9467,6/15/1997,2,26.14
9467,2/3/1998,2,25.48
9468,2/4/1997,2,22.94
9468,3/20/1998,1,11.49
9468,5/19/1998,1,8.38
9468,6/25/1998,1,9.49
9469,2/5/1997,2,21.16
9470,2/4/1997,1,12.49
9471,2/4/1997,1,14.37
9471,2/17/1997,1,15.36
9471,4/3/1997,2,18.76
9471,4/16/1997,1,12.49
9472,2/4/1997,2,21.16
9473,2/4/1997,1,12.97
9473,4/10/1997,1,10.99
9474,2/4/1997,5,73.44
9475,2/4/1997,1,14.37
9476,2/4/1997,1,15.76
9476,5/28/1997,1,14.77
9476,11/2/1997,3,47.97
9476,1/15/1998,1,15.99
9476,2/7/1998,1,14.99
9477,2/4/1997,1,22.97
9477,3/14/1997,1,11.77
9477,5/5/1997,1,14.37
9477,7/26/1997,1,11.77
9477,9/20/1997,1,11.49
9477,10/1/1997,1,12.99
9477,12/7/1997,2,25.98
9477,4/14/1998,1,9.49
9477,4/14/1998,1,15.49
9478,2/4/1997,1,15.36
9479,2/4/1997,1,13.77
9479,7/28/1997,2,54.73
9479,1/5/1998,1,16.99
9479,4/27/1998,2,35.86
9479,4/30/1998,3,44.97
9480,2/4/1997,1,15.36
9480,2/4/1997,1,16.36
9480,2/4/1997,2,28.93
9480,2/4/1997,1,14.37
9481,2/4/1997,1,8.77
9481,3/6/1998,1,12.99
9481,4/6/1998,1,11.49
9481,5/13/1998,1,11.88
9482,2/4/1997,2,9.98
9483,2/4/1997,3,29.91
9483,2/12/1997,5,91.91
9484,2/4/1997,2,28.74
9485,2/4/1997,1,52.77
9486,2/4/1997,2,20.76
9486,2/9/1997,2,30.33
9486,10/11/1997,2,37.48
9487,2/4/1997,1,19.99
9487,9/13/1997,1,15.99
9488,2/4/1997,1,10.77
9489,2/9/1997,1,11.77
9490,2/9/1997,3,41.1
9491,2/4/1997,1,15.99
9492,2/6/1997,2,19.54
9492,10/28/1997,2,27.98
9492,10/30/1997,2,27.98
9492,11/5/1997,2,27.98
9493,2/4/1997,1,14.99
9493,6/18/1997,1,12.97
9494,2/4/1997,3,33.51
9494,4/13/1997,3,53.5
9494,6/4/1998,5,60.84
9495,2/4/1997,1,13.97
9495,2/11/1997,1,14.79
9496,2/4/1997,1,13.97
9497,2/4/1997,3,43.3
9498,2/4/1997,1,23.77
9499,2/4/1997,4,119.25
9500,2/6/1997,3,38.91
9500,6/4/1997,3,44.88
9500,9/30/1997,2,43.48
9500,3/21/1998,3,37.47
9500,5/22/1998,3,41.97
9501,2/4/1997,2,29.92
9502,2/4/1997,1,13.97
9503,2/4/1997,1,9.77
9504,2/4/1997,1,14.37
9504,4/6/1998,1,22.49
9505,2/4/1997,1,14.96
9505,7/2/1997,3,43.89
9505,2/24/1998,3,36.84
9505,2/27/1998,3,36.34
9506,2/4/1997,1,14.37
9507,2/4/1997,1,12.77
9508,2/4/1997,3,35.31
9508,5/15/1997,4,58.51
9508,5/16/1998,4,61.96
9509,2/4/1997,1,14.96
9510,2/4/1997,1,11.77
9511,2/4/1997,1,10.99
9511,4/29/1997,1,14.79
9512,2/4/1997,1,16.7
9512,7/14/1997,1,14.96
9513,2/4/1997,1,16.36
9513,3/8/1997,1,14.79
9513,7/28/1997,1,14.96
9514,2/4/1997,1,16.36
9515,2/16/1997,2,23.08
9515,5/2/1997,3,55.9
9516,2/4/1997,1,11.77
9517,2/6/1997,1,19.97
9517,11/6/1997,3,63.47
9518,2/4/1997,1,15.36
9519,2/5/1997,1,9.77
9519,7/15/1997,1,14.96
9520,2/4/1997,1,14.37
9521,2/4/1997,2,31.33
9521,2/20/1997,3,35.51
9522,2/4/1997,1,15.36
9523,2/4/1997,2,23.34
9523,7/23/1997,1,12.77
9523,7/25/1997,1,14.79
9524,2/5/1997,4,61.07
9524,4/7/1997,5,67.66
9524,7/29/1997,7,99.17
9524,6/29/1998,4,46.24
9525,2/4/1997,1,15.76
9526,2/5/1997,3,48.9
9527,2/4/1997,1,12.49
9528,2/4/1997,1,13.97
9529,2/4/1997,1,38.99
9530,2/4/1997,1,14.37
9531,2/4/1997,1,11.77
9531,8/15/1997,4,47.28
9531,9/9/1997,5,74.45
9531,9/26/1997,1,10.49
9531,12/19/1997,2,25.48
9531,12/31/1997,4,30.96
9531,1/23/1998,5,40.95
9531,1/27/1998,5,79.95
9531,2/12/1998,2,26.66
9531,3/27/1998,2,25.98
9531,5/22/1998,4,50.96
9532,2/6/1997,1,13.77
9532,12/16/1997,1,11.99
9533,2/4/1997,1,14.37
9534,2/4/1997,1,13.97
9535,2/4/1997,2,21.75
9535,2/9/1997,1,13.97
9535,2/23/1997,1,15.36
9535,2/25/1997,1,3.99
9535,3/15/1997,8,150.7
9535,5/14/1997,1,18.9
9535,8/25/1997,1,12.25
9535,12/21/1997,1,32.49
9535,12/30/1997,1,31.49
9535,2/19/1998,1,7.99
9535,3/10/1998,1,11.88
9536,2/4/1997,1,14.96
9537,2/4/1997,1,15.96
9538,2/4/1997,2,22.76
9539,2/4/1997,1,20.99
9539,10/9/1997,5,68.45
9540,2/4/1997,1,13.97
9541,2/4/1997,2,29.76
9542,2/4/1997,3,34.31
9542,2/12/1997,2,28.74
9542,5/13/1997,1,11.77
9542,3/22/1998,4,53.46
9543,2/4/1997,2,24.98
9543,4/1/1997,1,12.49
9544,2/4/1997,1,16.36
9545,2/4/1997,1,48.77
9546,2/4/1997,4,45.48
9547,2/4/1997,3,42.49
9548,3/9/1997,1,35.99
9549,2/4/1997,2,18.55
9549,2/25/1998,1,17.99
9550,2/4/1997,2,27.94
9551,2/4/1997,1,12.99
9551,2/9/1997,2,15.54
9551,3/2/1997,1,14.96
9552,2/4/1997,5,65.65
9553,2/4/1997,3,71.95
9553,8/2/1997,2,23.54
9553,12/12/1997,1,9.49
9553,3/21/1998,1,9.49
9553,4/13/1998,1,11.49
9554,2/4/1997,1,14.77
9555,2/4/1997,1,15.36
9555,2/5/1997,2,26.14
9555,2/18/1997,2,28.74
9555,4/22/1997,3,39.51
9555,5/6/1997,2,24.33
9555,5/13/1997,2,20.54
9555,7/6/1997,2,30.32
9555,8/5/1997,1,15.36
9555,12/7/1997,1,10.49
9555,12/7/1997,1,10.49
9556,2/4/1997,1,15.36
9557,2/4/1997,4,59.85
9557,2/4/1997,1,13.97
9557,10/29/1997,2,25.98
9557,12/16/1997,1,12.99
9558,2/4/1997,2,30.32
9558,4/7/1997,1,22.77
9559,2/4/1997,2,24.78
9559,2/6/1997,4,61.27
9560,2/4/1997,2,30.98
9561,2/4/1997,1,12.49
9562,2/4/1997,1,9.77
9563,2/5/1997,1,10.77
9563,4/5/1997,4,37.68
9563,5/20/1997,5,59.25
9563,7/2/1997,5,66.65
9563,6/10/1998,3,43.97
9564,2/4/1997,1,11.77
9565,2/4/1997,2,28.34
9565,3/5/1997,1,14.96
9565,5/11/1997,2,36.6
9565,10/9/1997,5,66.45
9565,11/5/1997,2,27.98
9565,11/19/1997,1,2.99
9565,1/11/1998,1,12.99
9565,1/31/1998,2,35.98
9565,3/7/1998,1,11.49
9565,3/9/1998,1,11.49
9565,3/30/1998,1,12.99
9565,4/25/1998,3,41.97
9566,2/4/1997,1,27.77
9566,10/20/1997,2,23.98
9566,10/29/1997,3,37.47
9566,3/2/1998,3,36.34
9567,2/4/1997,1,15.96
9568,2/4/1997,2,25.74
9568,6/16/1997,2,30.33
9568,6/25/1997,2,25.74
9568,2/26/1998,3,34.24
9568,4/6/1998,1,9.08
9568,4/16/1998,1,8.38
9569,2/5/1997,1,14.99
9570,2/4/1997,3,46.09
9571,2/4/1997,2,30.39
9571,3/16/1997,1,11.99
9571,3/27/1997,1,14.96
9572,2/4/1997,10,224.28
9572,5/4/1997,9,152.72
9572,11/9/1997,9,204.91
9573,2/5/1997,1,19.99
9574,2/4/1997,1,11.77
9575,2/4/1997,1,14.37
9576,2/4/1997,2,31.76
9576,3/4/1997,1,15.99
9576,7/27/1997,1,33.86
9577,2/4/1997,3,40.51
9577,3/13/1997,2,31.94
9578,2/4/1997,1,13.97
9579,2/4/1997,1,13.97
9580,2/4/1997,1,10.97
9580,4/7/1997,1,15.96
9581,2/4/1997,1,15.9
9581,2/18/1997,1,14.37
9581,9/6/1997,1,11.77
9581,11/13/1997,2,28.48
9581,4/19/1998,1,13.49
9581,6/11/1998,2,15.98
9582,2/4/1997,2,21.46
9583,2/4/1997,1,11.77
9584,2/4/1997,2,24.98
9584,4/21/1997,4,49.96
9585,2/11/1997,1,39.99
9585,8/4/1997,2,58.6
9585,6/22/1998,1,13.99
9586,2/4/1997,1,13.97
9586,5/26/1997,2,27.74
9586,11/15/1997,1,5.99
9586,1/13/1998,1,15.49
9587,2/4/1997,3,46.28
9587,6/26/1997,2,28.34
9587,9/12/1997,2,21.98
9587,3/6/1998,2,57.87
9587,3/16/1998,2,23.37
9587,4/3/1998,1,35.67
9587,5/19/1998,2,23.76
9588,2/4/1997,2,33.53
9589,2/4/1997,8,106.07
9590,2/4/1997,1,6.79
9591,2/4/1997,1,15.36
9591,3/23/1997,1,14.96
9592,2/4/1997,1,14.37
9593,2/4/1997,1,4.79
9594,2/4/1997,1,14.79
9595,2/4/1997,2,28.45
9595,2/11/1997,1,12.49
9596,2/4/1997,1,11.99
9596,2/6/1997,1,12.77
9597,2/4/1997,1,29.37
9598,2/4/1997,1,19.3
9599,2/4/1997,1,9.98
9600,2/5/1997,1,14.96
9601,2/11/1997,1,14.37
9602,2/4/1997,1,15.9
9603,2/5/1997,4,73.71
9603,2/5/1997,1,13.97
9603,2/5/1997,1,24.99
9603,2/6/1997,1,11.77
9603,2/21/1997,2,30.35
9603,2/26/1997,1,14.96
9603,4/9/1997,3,45.91
9603,5/3/1997,1,14.99
9603,9/8/1997,1,13.97
9603,9/8/1997,1,14.96
9603,12/30/1997,2,56.98
9603,4/14/1998,1,13.99
9603,5/27/1998,1,26.99
9604,2/4/1997,2,67.4
9604,9/1/1997,1,32.9
9605,2/5/1997,2,29.33
9605,2/17/1997,1,15.36
9605,2/26/1997,1,16.36
9605,3/10/1997,2,25.74
9605,3/26/1997,2,35.13
9605,6/19/1997,2,29.73
9605,6/29/1997,1,8.77
9606,2/4/1997,2,28.76
9607,2/5/1997,2,27.94
9607,4/29/1997,1,12.77
9608,2/4/1997,1,9.77
9608,2/23/1997,2,21.74
9608,11/14/1997,2,22.98
