customer_id,date,quantity,price,month,year,dayofweek,day
8009,1997-12-22,4,50.96,December,1997,0,Monday
8009,1998-01-12,2,29.48,January,1998,0,Monday
8009,1998-02-26,2,27.37,February,1998,3,Thursday
8009,1998-03-08,2,30.98,March,1998,6,Sunday
8009,1998-03-23,1,29.99,March,1998,0,Monday
8009,1998-04-28,1,11.18,April,1998,1,Tuesday
8009,1998-05-16,2,38.98,May,1998,5,Saturday
8009,1998-06-04,1,11.49,June,1998,3,Thursday
8009,1998-06-20,3,62.47,June,1998,5,Saturday
8010,1997-01-30,1,11.77,January,1997,3,Thursday
8010,1998-02-16,1,12.99,February,1998,0,Monday
8010,1998-03-05,1,12.99,March,1998,3,Thursday
8010,1998-04-04,1,11.88,April,1998,5,Saturday
8010,1998-05-05,1,16.78,May,1998,1,Tuesday
8011,1997-01-31,3,37.91,January,1997,4,Friday
8011,1997-05-09,1,15.96,May,1997,4,Friday
8011,1997-05-10,5,60.45,May,1997,5,Saturday
8011,1997-06-29,1,19.98,June,1997,6,Sunday
8011,1997-10-17,1,14.49,October,1997,4,Friday
8011,1998-03-06,1,19.49,March,1998,4,Friday
8012,1997-01-31,1,14.96,January,1997,4,Friday
8013,1997-01-31,1,16.36,January,1997,4,Friday
8013,1998-03-18,3,34.4,March,1998,2,Wednesday
8013,1998-03-25,3,26.97,March,1998,2,Wednesday
8013,1998-04-29,1,12.99,April,1998,2,Wednesday
8014,1997-01-31,1,46.37,January,1997,4,Friday
8014,1997-04-10,2,28.93,April,1997,3,Thursday
8015,1997-01-31,1,13.97,January,1997,4,Friday
8016,1997-01-31,1,13.97,January,1997,4,Friday
8017,1997-01-31,2,24.14,January,1997,4,Friday
8017,1997-02-16,2,27.94,February,1997,6,Sunday
8017,1997-02-17,2,23.54,February,1997,0,Monday
8017,1997-03-04,2,28.14,March,1997,1,Tuesday
8017,1997-03-27,2,21.54,March,1997,3,Thursday
8017,1997-07-21,3,35.69,July,1997,0,Monday
8017,1997-07-22,1,15.36,July,1997,1,Tuesday
8017,1997-09-11,2,24.48,September,1997,3,Thursday
8017,1997-09-11,1,12.99,September,1997,3,Thursday
8017,1997-10-22,1,12.99,October,1997,2,Wednesday
8017,1997-10-30,1,13.99,October,1997,3,Thursday
8017,1997-11-23,2,26.98,November,1997,6,Sunday
8017,1998-01-11,3,42.97,January,1998,6,Sunday
8017,1998-01-19,3,35.97,January,1998,0,Monday
8017,1998-02-20,2,28.48,February,1998,4,Friday
8017,1998-02-28,1,13.99,February,1998,5,Saturday
8017,1998-05-20,2,30.98,May,1998,2,Wednesday
8018,1997-01-31,1,20.99,January,1997,4,Friday
8019,1997-01-31,1,14.96,January,1997,4,Friday
8020,1997-02-08,1,15.36,February,1997,5,Saturday
8021,1997-01-31,1,14.99,January,1997,4,Friday
8021,1997-02-27,2,25.94,February,1997,3,Thursday
8021,1997-03-15,1,19.77,March,1997,5,Saturday
8021,1997-03-29,1,12.49,March,1997,5,Saturday
8021,1997-07-12,1,13.97,July,1997,5,Saturday
8021,1997-12-07,2,22.98,December,1997,6,Sunday
8021,1998-02-18,1,34.98,February,1998,2,Wednesday
8022,1997-01-31,4,72.46,January,1997,4,Friday
8022,1997-12-31,9,116.41,December,1997,2,Wednesday
8022,1998-06-30,10,200.57,June,1998,1,Tuesday
8023,1997-01-31,2,29.73,January,1997,4,Friday
8024,1997-01-31,2,26.73,January,1997,4,Friday
8025,1997-01-31,2,26.33,January,1997,4,Friday
8026,1997-01-31,2,29.92,January,1997,4,Friday
8026,1997-12-10,3,38.47,December,1997,2,Wednesday
8027,1997-01-31,4,53.68,January,1997,4,Friday
8027,1997-02-09,1,13.97,February,1997,6,Sunday
8027,1997-02-19,3,41.91,February,1997,2,Wednesday
8027,1997-02-26,3,41.91,February,1997,2,Wednesday
8027,1997-03-07,3,41.91,March,1997,4,Friday
8027,1997-03-20,3,41.91,March,1997,3,Thursday
8027,1997-04-03,2,28.34,April,1997,3,Thursday
8027,1997-04-15,5,69.25,April,1997,1,Tuesday
8027,1997-04-19,3,46.94,April,1997,5,Saturday
8027,1997-04-28,2,23.54,April,1997,0,Monday
8027,1997-05-06,3,41.71,May,1997,1,Tuesday
8027,1997-08-19,1,15.36,August,1997,1,Tuesday
8027,1997-11-30,4,56.96,November,1997,6,Sunday
8028,1997-01-31,1,13.98,January,1997,4,Friday
8029,1997-01-31,2,24.98,January,1997,4,Friday
8029,1997-03-03,2,24.98,March,1997,0,Monday
8029,1997-07-28,1,12.25,July,1997,0,Monday
8029,1997-10-06,1,17.99,October,1997,0,Monday
8029,1998-05-20,2,17.87,May,1998,2,Wednesday
8030,1997-01-31,1,13.97,January,1997,4,Friday
8030,1997-06-23,1,9.98,June,1997,0,Monday
8031,1997-01-31,1,11.97,January,1997,4,Friday
8032,1997-01-31,5,65.1,January,1997,4,Friday
8032,1997-02-24,4,45.28,February,1997,0,Monday
8032,1997-03-15,2,26.73,March,1997,5,Saturday
8032,1997-04-05,1,13.97,April,1997,5,Saturday
8032,1997-04-18,4,47.08,April,1997,4,Friday
8032,1997-04-24,1,19.99,April,1997,3,Thursday
8032,1997-05-09,2,23.94,May,1997,4,Friday
8032,1997-07-22,4,83.79,July,1997,1,Tuesday
8032,1997-11-05,3,38.97,November,1997,2,Wednesday
8032,1998-01-15,1,18.49,January,1998,3,Thursday
8033,1997-01-31,1,13.97,January,1997,4,Friday
8033,1997-11-08,2,23.48,November,1997,5,Saturday
8034,1997-01-31,3,41.1,January,1997,4,Friday
8035,1997-01-31,1,24.37,January,1997,4,Friday
8035,1997-02-02,1,11.77,February,1997,6,Sunday
8035,1997-02-21,1,11.77,February,1997,4,Friday
8035,1997-03-10,2,33.76,March,1997,0,Monday
8035,1997-03-17,1,29.99,March,1997,0,Monday
8035,1997-03-20,1,9.77,March,1997,3,Thursday
8035,1997-04-25,1,59.99,April,1997,4,Friday
8035,1997-05-02,1,9.99,May,1997,4,Friday
8035,1997-05-08,1,9.99,May,1997,3,Thursday
8035,1997-05-15,1,11.77,May,1997,3,Thursday
8035,1997-06-13,2,27.24,June,1997,4,Friday
8035,1997-06-24,7,153.96,June,1997,1,Tuesday
8035,1997-07-21,2,49.98,July,1997,0,Monday
8035,1997-09-05,5,51.07,September,1997,4,Friday
8035,1997-09-05,2,20.54,September,1997,4,Friday
8035,1997-09-09,3,24.31,September,1997,1,Tuesday
8035,1997-09-14,1,19.49,September,1997,6,Sunday
8035,1997-09-17,1,12.99,September,1997,2,Wednesday
8035,1997-09-19,9,63.91,September,1997,4,Friday
8035,1997-09-22,1,9.49,September,1997,0,Monday
8035,1997-09-28,1,14.49,September,1997,6,Sunday
8035,1997-10-04,3,68.47,October,1997,5,Saturday
8035,1997-10-06,1,22.49,October,1997,0,Monday
8035,1997-10-27,6,44.44,October,1997,0,Monday
8035,1997-10-30,3,28.47,October,1997,3,Thursday
8035,1997-11-25,3,42.97,November,1997,1,Tuesday
8035,1997-12-04,2,32.48,December,1997,3,Thursday
8035,1997-12-06,2,48.98,December,1997,5,Saturday
8035,1997-12-07,1,13.99,December,1997,6,Sunday
8035,1997-12-24,1,19.49,December,1997,2,Wednesday
8035,1998-01-07,1,29.49,January,1998,2,Wednesday
8035,1998-01-24,1,11.49,January,1998,5,Saturday
8035,1998-02-01,3,43.47,February,1998,6,Sunday
8035,1998-02-04,1,9.49,February,1998,2,Wednesday
8035,1998-02-11,2,28.98,February,1998,2,Wednesday
8035,1998-02-12,3,37.47,February,1998,3,Thursday
8035,1998-02-17,3,30.47,February,1998,1,Tuesday
8035,1998-02-24,3,37.47,February,1998,1,Tuesday
8035,1998-03-04,3,29.47,March,1998,2,Wednesday
8035,1998-03-10,2,23.98,March,1998,1,Tuesday
8035,1998-03-11,1,14.49,March,1998,2,Wednesday
8035,1998-03-29,2,53.98,March,1998,6,Sunday
8035,1998-04-08,1,27.99,April,1998,2,Wednesday
8035,1998-04-14,3,43.47,April,1998,1,Tuesday
8035,1998-04-15,4,51.46,April,1998,2,Wednesday
8035,1998-05-10,1,10.49,May,1998,6,Sunday
8035,1998-05-21,3,33.47,May,1998,3,Thursday
8035,1998-05-21,2,22.98,May,1998,3,Thursday
8035,1998-05-21,4,61.96,May,1998,3,Thursday
8035,1998-06-22,3,40.47,June,1998,0,Monday
8035,1998-06-22,4,72.46,June,1998,0,Monday
8035,1998-06-26,1,11.49,June,1998,4,Friday
8036,1997-01-31,1,38.99,January,1997,4,Friday
8036,1998-03-28,1,12.49,March,1998,5,Saturday
8037,1997-01-31,1,18.76,January,1997,4,Friday
8037,1997-02-21,3,43.1,February,1997,4,Friday
8037,1998-05-29,4,194.46,May,1998,4,Friday
8037,1998-06-12,2,366.98,June,1998,4,Friday
8038,1997-01-31,3,49.31,January,1997,4,Friday
8038,1997-02-23,5,85.02,February,1997,6,Sunday
8038,1997-03-06,3,37.51,March,1997,3,Thursday
8038,1997-05-24,8,116.45,May,1997,5,Saturday
8039,1997-01-31,1,88.7,January,1997,4,Friday
8040,1997-01-31,7,100.56,January,1997,4,Friday
8041,1997-01-31,1,12.49,January,1997,4,Friday
8041,1997-09-10,1,13.99,September,1997,2,Wednesday
8041,1998-06-08,2,30.98,June,1998,0,Monday
8042,1997-01-31,1,29.99,January,1997,4,Friday
8043,1997-01-31,6,76.21,January,1997,4,Friday
8044,1997-01-31,6,82.6,January,1997,4,Friday
8044,1997-02-04,6,79.83,February,1997,1,Tuesday
8045,1997-01-31,2,23.54,January,1997,4,Friday
8046,1997-02-04,3,38.9,February,1997,1,Tuesday
8046,1997-03-02,6,101.15,March,1997,6,Sunday
8047,1997-03-10,1,12.49,March,1997,0,Monday
8048,1997-01-31,1,13.97,January,1997,4,Friday
8049,1997-01-31,2,25.26,January,1997,4,Friday
8049,1997-09-18,3,44.47,September,1997,3,Thursday
8049,1997-11-04,3,32.47,November,1997,1,Tuesday
8049,1997-11-04,3,39.97,November,1997,1,Tuesday
8049,1997-11-21,2,19.98,November,1997,4,Friday
8049,1997-12-10,1,15.49,December,1997,2,Wednesday
8049,1998-03-07,3,40.97,March,1998,5,Saturday
8049,1998-04-02,2,24.48,April,1998,3,Thursday
8050,1997-01-31,2,29.74,January,1997,4,Friday
8051,1997-01-31,2,20.95,January,1997,4,Friday
8051,1997-11-05,4,51.46,November,1997,2,Wednesday
8051,1997-11-21,1,12.99,November,1997,4,Friday
8051,1997-12-19,4,51.46,December,1997,4,Friday
8051,1998-06-16,2,25.98,June,1998,1,Tuesday
8052,1997-02-10,1,14.37,February,1997,0,Monday
8053,1997-01-31,2,29.33,January,1997,4,Friday
8053,1997-02-11,2,27.73,February,1997,1,Tuesday
8053,1997-02-21,1,14.37,February,1997,4,Friday
8053,1997-03-07,1,14.96,March,1997,4,Friday
8053,1997-06-09,1,17.07,June,1997,0,Monday
8053,1997-07-27,1,18.36,July,1997,6,Sunday
8053,1998-02-25,1,11.99,February,1998,2,Wednesday
8054,1997-01-31,1,19.99,January,1997,4,Friday
8054,1997-02-20,1,15.36,February,1997,3,Thursday
8054,1997-04-30,1,5.78,April,1997,2,Wednesday
8054,1998-01-27,2,25.98,January,1998,1,Tuesday
8054,1998-03-19,1,17.99,March,1998,3,Thursday
8054,1998-03-24,1,11.49,March,1998,1,Tuesday
8054,1998-03-24,1,9.49,March,1998,1,Tuesday
8054,1998-04-02,1,14.99,April,1998,3,Thursday
8054,1998-04-19,4,49.96,April,1998,6,Sunday
8055,1997-02-18,2,27.73,February,1997,1,Tuesday
8055,1997-05-18,1,14.96,May,1997,6,Sunday
8056,1997-03-13,9,119.74,March,1997,3,Thursday
8056,1998-04-27,6,64.41,April,1998,0,Monday
8057,1997-01-31,4,45.49,January,1997,4,Friday
8057,1997-03-28,2,27.13,March,1997,4,Friday
8057,1997-08-04,4,58.66,August,1997,0,Monday
8057,1997-10-28,2,21.98,October,1997,1,Tuesday
8057,1997-11-13,2,25.98,November,1997,3,Thursday
8057,1998-01-15,2,31.48,January,1998,3,Thursday
8057,1998-01-21,2,29.48,January,1998,2,Wednesday
8058,1997-02-01,1,16.99,February,1997,5,Saturday
8059,1997-01-31,3,46.51,January,1997,4,Friday
8060,1997-01-31,3,45.28,January,1997,4,Friday
8061,1997-01-31,3,37.51,January,1997,4,Friday
8062,1997-01-31,1,11.77,January,1997,4,Friday
8063,1997-01-31,1,11.77,January,1997,4,Friday
8063,1998-02-10,1,24.99,February,1998,1,Tuesday
8063,1998-05-18,2,16.98,May,1998,0,Monday
8064,1997-01-31,1,19.99,January,1997,4,Friday
8065,1997-01-31,1,13.97,January,1997,4,Friday
8066,1997-03-14,2,53.2,March,1997,4,Friday
8066,1997-04-30,2,53.2,April,1997,2,Wednesday
8066,1997-11-08,2,32.98,November,1997,5,Saturday
8067,1997-01-31,2,27.13,January,1997,4,Friday
8067,1997-03-23,1,14.96,March,1997,6,Sunday
8067,1997-09-22,3,38.97,September,1997,0,Monday
8067,1998-02-07,3,44.97,February,1998,5,Saturday
8067,1998-06-14,2,25.98,June,1998,6,Sunday
8067,1998-06-29,3,44.06,June,1998,0,Monday
8068,1997-01-31,2,26.93,January,1997,4,Friday
8068,1997-02-01,1,14.96,February,1997,5,Saturday
8069,1997-01-31,1,20.99,January,1997,4,Friday
8069,1997-01-31,1,20.99,January,1997,4,Friday
8070,1997-01-31,4,59.84,January,1997,4,Friday
8071,1997-02-10,1,10.97,February,1997,0,Monday
8072,1997-01-31,1,47.97,January,1997,4,Friday
8073,1997-01-31,2,16.58,January,1997,4,Friday
8073,1997-02-28,1,11.79,February,1997,4,Friday
8073,1997-05-08,1,17.3,May,1997,3,Thursday
8074,1997-01-31,1,10.77,January,1997,4,Friday
8075,1997-02-04,3,41.69,February,1997,1,Tuesday
8075,1997-07-11,1,21.0,July,1997,4,Friday
8076,1997-01-31,1,8.97,January,1997,4,Friday
8077,1997-01-31,1,15.36,January,1997,4,Friday
8077,1997-07-30,1,14.37,July,1997,2,Wednesday
8077,1997-10-03,1,12.99,October,1997,4,Friday
8077,1997-10-20,1,14.49,October,1997,0,Monday
8077,1997-12-18,1,13.99,December,1997,3,Thursday
8078,1997-01-31,17,261.04,January,1997,4,Friday
8078,1998-03-20,4,66.89,March,1998,4,Friday
8079,1997-01-31,3,47.97,January,1997,4,Friday
8080,1997-01-31,1,11.77,January,1997,4,Friday
8081,1997-02-10,2,39.75,February,1997,0,Monday
8082,1997-01-31,1,13.77,January,1997,4,Friday
8083,1997-01-31,2,28.53,January,1997,4,Friday
8083,1997-01-31,1,15.0,January,1997,4,Friday
8083,1997-01-31,1,15.36,January,1997,4,Friday
8083,1997-08-20,1,15.76,August,1997,2,Wednesday
8084,1997-01-31,1,21.37,January,1997,4,Friday
8085,1997-01-31,1,9.98,January,1997,4,Friday
8086,1997-01-31,2,24.98,January,1997,4,Friday
8087,1997-01-31,1,15.9,January,1997,4,Friday
8088,1997-01-31,1,5.99,January,1997,4,Friday
8089,1997-01-31,1,9.97,January,1997,4,Friday
8089,1997-02-22,1,11.77,February,1997,5,Saturday
8089,1997-12-11,3,39.97,December,1997,3,Thursday
8089,1998-01-12,3,34.47,January,1998,0,Monday
8090,1997-01-31,1,14.96,January,1997,4,Friday
8090,1997-02-12,1,8.99,February,1997,2,Wednesday
8091,1997-02-25,2,27.13,February,1997,1,Tuesday
8091,1997-03-12,1,14.37,March,1997,2,Wednesday
8091,1997-04-13,1,9.77,April,1997,6,Sunday
8091,1997-04-18,1,10.97,April,1997,4,Friday
8091,1997-05-20,1,11.77,May,1997,1,Tuesday
8091,1997-06-15,2,23.74,June,1997,6,Sunday
8091,1997-06-27,1,5.76,June,1997,4,Friday
8091,1997-07-04,2,22.74,July,1997,4,Friday
8091,1997-07-25,1,6.79,July,1997,4,Friday
8091,1997-08-19,1,9.97,August,1997,1,Tuesday
8091,1997-11-22,2,26.98,November,1997,5,Saturday
8091,1997-12-11,3,23.47,December,1997,3,Thursday
8091,1998-01-22,2,15.98,January,1998,3,Thursday
8091,1998-01-25,3,38.97,January,1998,6,Sunday
8091,1998-02-22,4,33.46,February,1998,6,Sunday
8091,1998-03-03,1,13.99,March,1998,1,Tuesday
8092,1997-01-31,1,15.99,January,1997,4,Friday
8092,1997-11-11,1,2.99,November,1997,1,Tuesday
8092,1998-06-26,1,12.58,June,1998,4,Friday
8093,1997-02-07,2,46.78,February,1997,4,Friday
8093,1997-04-26,6,68.02,April,1997,5,Saturday
8094,1997-01-31,1,12.97,January,1997,4,Friday
8095,1997-01-31,3,63.97,January,1997,4,Friday
8095,1997-02-11,2,21.54,February,1997,1,Tuesday
8095,1997-08-01,2,44.75,August,1997,4,Friday
8095,1997-08-13,2,25.34,August,1997,2,Wednesday
8095,1997-10-23,3,56.47,October,1997,3,Thursday
8095,1997-11-04,1,18.99,November,1997,1,Tuesday
8095,1997-12-08,2,30.98,December,1997,0,Monday
8095,1997-12-10,3,42.97,December,1997,2,Wednesday
8096,1997-01-31,2,28.34,January,1997,4,Friday
8097,1997-01-31,2,24.98,January,1997,4,Friday
8097,1997-10-06,1,11.49,October,1997,0,Monday
8098,1997-01-31,1,12.49,January,1997,4,Friday
8099,1997-01-31,3,41.1,January,1997,4,Friday
8099,1997-03-03,6,96.81,March,1997,0,Monday
8099,1997-03-08,1,13.97,March,1997,5,Saturday
8100,1997-01-31,1,9.77,January,1997,4,Friday
8101,1997-02-03,2,116.34,February,1997,0,Monday
8101,1997-04-16,1,14.37,April,1997,2,Wednesday
8101,1997-04-30,3,38.7,April,1997,2,Wednesday
8101,1998-06-11,1,15.99,June,1998,3,Thursday
8102,1997-01-31,1,17.99,January,1997,4,Friday
8103,1997-01-31,1,42.9,January,1997,4,Friday
8104,1997-01-31,1,14.37,January,1997,4,Friday
8105,1997-01-31,3,62.97,January,1997,4,Friday
8105,1997-03-13,12,129.64,March,1997,3,Thursday
8105,1998-03-23,12,121.27,March,1998,0,Monday
8106,1997-01-31,1,15.36,January,1997,4,Friday
8106,1997-02-17,2,26.93,February,1997,0,Monday
8107,1997-01-31,1,16.36,January,1997,4,Friday
8107,1997-07-20,2,36.07,July,1997,6,Sunday
8107,1997-07-22,3,35.31,July,1997,1,Tuesday
8107,1997-10-15,2,16.98,October,1997,2,Wednesday
8107,1997-12-01,3,41.97,December,1997,0,Monday
8108,1997-02-11,1,14.96,February,1997,1,Tuesday
8108,1997-03-14,1,14.96,March,1997,4,Friday
8108,1997-05-30,6,68.21,May,1997,4,Friday
8108,1997-11-14,4,59.46,November,1997,4,Friday
8108,1997-12-15,1,15.49,December,1997,0,Monday
8109,1997-01-31,3,37.91,January,1997,4,Friday
8110,1997-01-31,3,93.05,January,1997,4,Friday
8110,1997-08-02,4,40.31,August,1997,5,Saturday
8110,1998-04-29,3,35.36,April,1998,2,Wednesday
8111,1997-01-31,5,76.8,January,1997,4,Friday
8112,1997-01-31,1,7.78,January,1997,4,Friday
8113,1997-01-31,1,11.77,January,1997,4,Friday
8113,1997-10-16,1,9.49,October,1997,3,Thursday
8114,1997-01-31,2,26.73,January,1997,4,Friday
8114,1997-02-05,2,25.74,February,1997,2,Wednesday
8114,1997-07-14,4,56.86,July,1997,0,Monday
8114,1998-02-09,2,30.98,February,1998,0,Monday
8115,1997-01-31,1,14.96,January,1997,4,Friday
8116,1997-01-31,1,6.79,January,1997,4,Friday
8116,1997-07-29,1,9.98,July,1997,1,Tuesday
8117,1997-03-13,4,56.08,March,1997,3,Thursday
8117,1997-08-28,3,41.71,August,1997,3,Thursday
8118,1997-01-31,4,47.28,January,1997,4,Friday
8119,1997-01-31,1,11.77,January,1997,4,Friday
8120,1997-01-31,1,15.36,January,1997,4,Friday
8120,1997-02-10,3,33.7,February,1997,0,Monday
8121,1997-01-31,6,113.94,January,1997,4,Friday
8121,1997-03-13,4,51.2,March,1997,3,Thursday
8121,1997-04-16,3,44.12,April,1997,2,Wednesday
8121,1997-06-07,3,44.94,June,1997,5,Saturday
8121,1997-06-30,1,13.97,June,1997,0,Monday
8121,1997-09-11,7,90.43,September,1997,3,Thursday
8121,1998-03-29,2,23.48,March,1998,6,Sunday
8122,1997-01-31,2,37.76,January,1997,4,Friday
8123,1997-01-31,3,81.47,January,1997,4,Friday
8124,1997-01-31,7,92.17,January,1997,4,Friday
8124,1997-02-07,7,99.36,February,1997,4,Friday
8125,1997-01-31,2,26.94,January,1997,4,Friday
8125,1997-02-07,2,28.34,February,1997,4,Friday
8125,1997-02-19,2,28.34,February,1997,2,Wednesday
8125,1997-02-24,1,9.97,February,1997,0,Monday
8125,1997-03-03,1,14.96,March,1997,0,Monday
8125,1997-03-04,1,14.37,March,1997,1,Tuesday
8125,1997-03-20,1,15.36,March,1997,3,Thursday
8125,1997-04-09,1,13.97,April,1997,2,Wednesday
8125,1997-04-11,2,27.74,April,1997,4,Friday
8125,1997-05-13,2,23.94,May,1997,1,Tuesday
8125,1997-06-17,2,26.14,June,1997,1,Tuesday
8125,1997-07-09,2,25.13,July,1997,2,Wednesday
8125,1997-07-16,2,26.14,July,1997,2,Wednesday
8125,1997-07-29,2,28.14,July,1997,1,Tuesday
8125,1997-09-10,2,26.48,September,1997,2,Wednesday
8125,1997-09-16,2,24.48,September,1997,1,Tuesday
8125,1997-10-02,2,24.48,October,1997,3,Thursday
8125,1997-10-14,1,11.49,October,1997,1,Tuesday
8125,1997-10-17,4,44.46,October,1997,4,Friday
8125,1997-10-22,2,27.48,October,1997,2,Wednesday
8125,1997-11-05,3,43.47,November,1997,2,Wednesday
8125,1997-11-06,3,37.47,November,1997,3,Thursday
8125,1997-11-24,2,23.48,November,1997,0,Monday
8125,1997-12-10,2,27.98,December,1997,2,Wednesday
8125,1997-12-17,2,28.98,December,1997,2,Wednesday
8125,1998-01-16,2,25.98,January,1998,4,Friday
8125,1998-02-27,2,26.48,February,1998,4,Friday
8125,1998-03-14,2,24.98,March,1998,5,Saturday
8125,1998-04-08,2,24.18,April,1998,2,Wednesday
8125,1998-04-15,2,26.98,April,1998,2,Wednesday
8125,1998-04-24,5,68.12,April,1998,4,Friday
8125,1998-05-26,2,25.98,May,1998,1,Tuesday
8125,1998-06-11,4,49.46,June,1998,3,Thursday
8126,1997-01-31,1,15.99,January,1997,4,Friday
8126,1997-03-01,1,14.37,March,1997,5,Saturday
8126,1997-05-31,1,13.97,May,1997,5,Saturday
8126,1997-10-11,1,11.49,October,1997,5,Saturday
8126,1998-04-15,1,11.88,April,1998,2,Wednesday
8127,1997-01-31,1,6.79,January,1997,4,Friday
8127,1997-02-27,1,15.36,February,1997,3,Thursday
8127,1997-09-23,1,11.49,September,1997,1,Tuesday
8127,1997-10-31,1,11.49,October,1997,4,Friday
8128,1997-02-01,2,35.4,February,1997,5,Saturday
8128,1997-02-09,1,15.98,February,1997,6,Sunday
8128,1997-03-26,2,27.16,March,1997,2,Wednesday
8128,1997-04-12,3,49.9,April,1997,5,Saturday
8128,1997-08-20,3,43.1,August,1997,2,Wednesday
8128,1997-10-05,3,40.97,October,1997,6,Sunday
8128,1998-01-25,3,57.47,January,1998,6,Sunday
8128,1998-05-15,3,51.85,May,1998,4,Friday
8129,1997-01-31,1,14.37,January,1997,4,Friday
8130,1997-01-31,2,26.73,January,1997,4,Friday
8130,1997-02-27,1,13.97,February,1997,3,Thursday
8131,1997-01-31,3,47.73,January,1997,4,Friday
8132,1997-01-31,5,72.82,January,1997,4,Friday
8132,1997-02-17,1,22.77,February,1997,0,Monday
8132,1997-03-15,2,29.92,March,1997,5,Saturday
8132,1997-06-11,3,54.09,June,1997,2,Wednesday
8132,1997-08-29,3,49.71,August,1997,4,Friday
8132,1997-10-09,2,40.98,October,1997,3,Thursday
8132,1998-03-25,3,40.95,March,1998,2,Wednesday
8132,1998-04-24,1,11.49,April,1998,4,Friday
8132,1998-05-26,2,31.98,May,1998,1,Tuesday
8132,1998-06-10,2,27.71,June,1998,2,Wednesday
8133,1997-01-31,1,44.37,January,1997,4,Friday
8133,1997-03-20,3,36.51,March,1997,3,Thursday
8133,1997-05-08,3,41.5,May,1997,3,Thursday
8133,1997-06-26,1,21.37,June,1997,3,Thursday
8133,1997-08-26,3,37.71,August,1997,1,Tuesday
8133,1997-12-02,3,45.47,December,1997,1,Tuesday
8133,1998-04-09,3,30.86,April,1998,3,Thursday
8133,1998-05-04,3,34.86,May,1998,0,Monday
8134,1997-01-31,1,8.77,January,1997,4,Friday
8134,1997-07-29,1,12.77,July,1997,1,Tuesday
8135,1997-01-31,1,14.97,January,1997,4,Friday
8136,1997-01-31,7,96.6,January,1997,4,Friday
8136,1997-02-18,3,40.3,February,1997,1,Tuesday
8136,1997-03-20,1,16.7,March,1997,3,Thursday
8136,1997-04-07,5,67.63,April,1997,0,Monday
8136,1997-04-16,5,66.86,April,1997,2,Wednesday
8137,1997-01-31,1,12.49,January,1997,4,Friday
8137,1997-02-09,1,11.97,February,1997,6,Sunday
8138,1997-01-31,1,14.79,January,1997,4,Friday
8138,1997-06-27,1,11.77,June,1997,4,Friday
8139,1997-01-31,1,11.77,January,1997,4,Friday
8140,1997-01-31,2,28.34,January,1997,4,Friday
8140,1997-03-13,1,14.79,March,1997,3,Thursday
8141,1997-01-31,3,135.59,January,1997,4,Friday
8142,1997-01-31,2,19.96,January,1997,4,Friday
8142,1997-02-07,2,23.74,February,1997,4,Friday
8142,1997-02-07,1,14.96,February,1997,4,Friday
8142,1997-04-26,1,17.7,April,1997,5,Saturday
8142,1997-06-23,1,17.7,June,1997,0,Monday
8142,1997-07-01,1,12.77,July,1997,1,Tuesday
8142,1997-09-09,3,34.97,September,1997,1,Tuesday
8142,1997-12-04,2,22.98,December,1997,3,Thursday
8142,1998-02-06,3,37.47,February,1998,4,Friday
8142,1998-02-26,1,9.99,February,1998,3,Thursday
8142,1998-03-05,1,14.49,March,1998,3,Thursday
8142,1998-03-16,1,14.49,March,1998,0,Monday
8142,1998-06-24,3,39.97,June,1998,2,Wednesday
8143,1997-01-31,2,30.72,January,1997,4,Friday
8143,1997-02-26,2,27.94,February,1997,2,Wednesday
8144,1997-01-31,1,9.77,January,1997,4,Friday
8144,1997-02-09,1,11.77,February,1997,6,Sunday
8144,1997-02-23,1,11.77,February,1997,6,Sunday
8144,1997-02-23,1,10.77,February,1997,6,Sunday
8144,1997-02-28,2,36.93,February,1997,4,Friday
8144,1997-03-01,1,10.77,March,1997,5,Saturday
8144,1997-03-08,1,27.77,March,1997,5,Saturday
8144,1997-03-10,1,15.36,March,1997,0,Monday
8144,1997-05-26,1,17.96,May,1997,0,Monday
8144,1997-06-01,1,13.97,June,1997,6,Sunday
8144,1997-06-11,1,27.77,June,1997,2,Wednesday
8144,1997-06-14,1,27.77,June,1997,5,Saturday
8144,1997-06-16,1,24.97,June,1997,0,Monday
8144,1997-08-30,1,11.77,August,1997,5,Saturday
8144,1997-10-25,2,23.48,October,1997,5,Saturday
8144,1997-11-15,3,36.97,November,1997,5,Saturday
8144,1997-11-29,1,12.99,November,1997,5,Saturday
8144,1997-12-06,1,53.99,December,1997,5,Saturday
8144,1997-12-19,1,9.49,December,1997,4,Friday
8144,1997-12-26,1,8.99,December,1997,4,Friday
8144,1997-12-29,1,11.49,December,1997,0,Monday
8144,1997-12-30,4,59.46,December,1997,1,Tuesday
8144,1997-12-31,1,11.49,December,1997,2,Wednesday
8144,1998-01-02,2,26.98,January,1998,4,Friday
8144,1998-01-07,1,11.49,January,1998,2,Wednesday
8144,1998-01-24,2,25.48,January,1998,5,Saturday
8144,1998-02-01,3,41.55,February,1998,6,Sunday
8144,1998-03-06,1,11.88,March,1998,4,Friday
8144,1998-04-25,1,15.49,April,1998,5,Saturday
8145,1997-01-31,3,33.25,January,1997,4,Friday
8145,1997-04-29,2,27.94,April,1997,1,Tuesday
8146,1997-01-31,1,20.0,January,1997,4,Friday
