customer_id,recency,frequency,price_sum,price_mean,spend_90_total,spend_90_flag
13763,-248,3,71.50999999999999,23.836666666666662,0.0,0.0
13764,-375,2,30.6,15.3,0.0,0.0
13765,-406,1,65.74,65.74,0.0,0.0
13766,-407,1,15.36,15.36,0.0,0.0
13767,-407,1,14.37,14.37,0.0,0.0
13768,-407,1,46.77,46.77,0.0,0.0
13769,-374,3,70.08,23.36,0.0,0.0
13770,-406,1,20.99,20.99,0.0,0.0
13771,-406,1,15.36,15.36,0.0,0.0
13772,-113,3,56.67,18.89,0.0,0.0
13773,-406,1,25.74,25.74,0.0,0.0
13774,-406,1,14.9,14.9,0.0,0.0
13775,-396,2,21.98,10.99,0.0,0.0
13776,-400,1,15.96,15.96,0.0,0.0
13777,-386,3,266.83000000000004,88.94333333333334,0.0,0.0
13778,-50,2,29.950000000000003,14.975000000000001,0.0,0.0
13779,-266,8,133.68,16.71,0.0,0.0
13780,-406,1,23.54,23.54,0.0,0.0
13781,-183,2,21.259999999999998,10.629999999999999,0.0,0.0
13782,-306,12,408.21,34.0175,0.0,0.0
13783,-31,3,65.22,21.74,0.0,0.0
13784,-406,1,15.96,15.96,0.0,0.0
13785,-406,1,14.96,14.96,0.0,0.0
13786,-139,6,142.19,23.698333333333334,0.0,0.0
13787,-36,7,433.54,61.934285714285714,0.0,0.0
13788,-406,1,15.36,15.36,19.99,1.0
13789,-406,1,39.99,39.99,0.0,0.0
13790,-194,3,124.85,41.61666666666667,0.0,0.0
13791,-406,1,11.77,11.77,0.0,0.0
13792,-394,1,85.21,85.21,0.0,0.0
13793,-393,3,29.73,9.91,0.0,0.0
13794,-406,1,29.58,29.58,0.0,0.0
13795,-406,1,19.97,19.97,0.0,0.0
13796,-45,9,184.18,20.464444444444446,60.84,1.0
13797,-393,2,86.87,43.435,0.0,0.0
13798,-406,1,14.37,14.37,0.0,0.0
13799,-405,1,55.49,55.49,0.0,0.0
13800,-406,1,11.77,11.77,0.0,0.0
13801,-406,1,9.98,9.98,0.0,0.0
13802,-395,2,55.879999999999995,27.939999999999998,0.0,0.0
13803,-406,1,33.31,33.31,0.0,0.0
13804,-379,2,45.47,22.735,0.0,0.0
13805,-406,1,32.98,32.98,0.0,0.0
13806,-30,4,315.93,78.9825,0.0,0.0
13807,-406,1,38.77,38.77,0.0,0.0
13808,-344,8,243.84,30.48,0.0,0.0
13809,-387,1,47.72,47.72,0.0,0.0
13810,-249,3,72.46000000000001,24.153333333333336,0.0,0.0
13811,-383,4,75.84,18.96,0.0,0.0
13812,-406,1,15.96,15.96,0.0,0.0
13813,-401,1,42.49,42.49,0.0,0.0
13814,-103,7,321.40999999999997,45.91571428571428,0.0,0.0
13815,-386,2,43.44,21.72,0.0,0.0
13816,-401,1,44.52,44.52,0.0,0.0
13817,-406,1,35.4,35.4,0.0,0.0
13818,-406,1,27.13,27.13,0.0,0.0
13819,-406,1,24.94,24.94,0.0,0.0
13820,-103,6,685.78,114.29666666666667,0.0,0.0
13821,-388,2,40.7,20.35,0.0,0.0
13822,-406,1,26.73,26.73,0.0,0.0
13823,-58,6,364.48,60.74666666666667,48.55,1.0
13824,-208,2,65.69,32.845,0.0,0.0
13825,-406,1,20.48,20.48,0.0,0.0
13826,-406,1,12.97,12.97,0.0,0.0
13827,-406,1,13.97,13.97,0.0,0.0
13828,-406,1,29.98,29.98,0.0,0.0
13829,-406,1,11.77,11.77,0.0,0.0
13830,-113,2,91.49000000000001,45.745000000000005,0.0,0.0
13831,-155,3,126.58,42.193333333333335,0.0,0.0
13832,-406,1,19.99,19.99,0.0,0.0
13833,-406,1,22.97,22.97,0.0,0.0
13834,-169,3,49.95,16.650000000000002,0.0,0.0
13835,-33,4,128.01999999999998,32.004999999999995,0.0,0.0
13836,-406,1,40.97,40.97,0.0,0.0
13837,-406,1,75.14,75.14,0.0,0.0
13838,-310,2,106.98,53.49,0.0,0.0
13839,-406,1,26.99,26.99,0.0,0.0
13840,-406,1,14.99,14.99,0.0,0.0
13841,-398,1,129.51,129.51,0.0,0.0
13842,-352,5,129.32,25.863999999999997,0.0,0.0
13843,-406,1,26.76,26.76,0.0,0.0
13844,-406,1,19.99,19.99,0.0,0.0
13845,-105,4,217.13,54.2825,57.55,1.0
13846,-365,10,397.32,39.732,262.91,1.0
13847,-406,1,14.79,14.79,0.0,0.0
13848,-406,1,25.74,25.74,0.0,0.0
13849,-406,1,5.99,5.99,0.0,0.0
13850,-406,1,27.73,27.73,0.0,0.0
13851,-406,1,18.77,18.77,0.0,0.0
13852,-406,1,14.37,14.37,0.0,0.0
13853,-406,1,18.76,18.76,0.0,0.0
13854,-406,1,39.98,39.98,0.0,0.0
13855,-6,12,353.81,29.484166666666667,28.37,1.0
13856,-406,1,15.96,15.96,0.0,0.0
13857,-70,3,151.15,50.38333333333333,0.0,0.0
13858,-406,1,39.1,39.1,0.0,0.0
13859,-394,3,47.28,15.76,0.0,0.0
13860,-406,1,19.99,19.99,0.0,0.0
13861,-401,1,71.86,71.86,0.0,0.0
13862,-400,1,24.46,24.46,0.0,0.0
13863,-406,1,41.9,41.9,0.0,0.0
13864,-49,2,85.35,42.675,0.0,0.0
13865,-406,1,53.07,53.07,0.0,0.0
13866,-406,1,15.3,15.3,0.0,0.0
13867,-29,12,207.84,17.32,0.0,0.0
13868,-406,1,12.49,12.49,0.0,0.0
13869,-406,1,26.14,26.14,0.0,0.0
13870,-406,1,11.77,11.77,0.0,0.0
13871,-400,1,4.79,4.79,0.0,0.0
13872,-118,2,141.44,70.72,0.0,0.0
13873,-167,3,35.44,11.813333333333333,0.0,0.0
13874,-135,2,124.9,62.45,0.0,0.0
13875,-406,1,23.54,23.54,0.0,0.0
13876,-406,1,11.77,11.77,0.0,0.0
13877,-406,1,19.28,19.28,0.0,0.0
13878,-406,1,11.77,11.77,0.0,0.0
13879,-7,3,108.26999999999998,36.089999999999996,0.0,0.0
13880,-370,3,62.32,20.773333333333333,0.0,0.0
13881,-332,3,168.79,56.26333333333333,0.0,0.0
13882,-406,1,57.86,57.86,0.0,0.0
13883,-406,1,12.79,12.79,0.0,0.0
13884,-363,2,76.49000000000001,38.245000000000005,0.0,0.0
13885,-406,1,22.35,22.35,0.0,0.0
13886,-275,3,70.88,23.626666666666665,0.0,0.0
13887,-406,1,104.94,104.94,0.0,0.0
13888,-200,11,350.33,31.848181818181818,21.98,1.0
13889,-406,1,39.29,39.29,0.0,0.0
13890,-10,6,296.02,49.336666666666666,0.0,0.0
13891,-406,1,15.96,15.96,0.0,0.0
13892,-406,1,34.98,34.98,0.0,0.0
13893,-406,1,44.29,44.29,0.0,0.0
13894,-139,4,257.82,64.455,0.0,0.0
13895,-406,1,16.99,16.99,0.0,0.0
13896,-406,1,23.99,23.99,0.0,0.0
13897,-406,1,54.73,54.73,0.0,0.0
13898,-406,1,13.97,13.97,0.0,0.0
13899,-406,1,17.7,17.7,0.0,0.0
13900,-406,1,19.99,19.99,35.49,1.0
13901,-54,8,212.17999999999998,26.522499999999997,0.0,0.0
13902,-30,3,174.85,58.28333333333333,48.46,1.0
13903,-13,12,330.15,27.5125,213.68,1.0
13904,-273,2,23.740000000000002,11.870000000000001,10.48,1.0
13905,-406,1,43.7,43.7,0.0,0.0
13906,-136,2,72.89,36.445,39.97,1.0
13907,-137,5,190.78,38.156,0.0,0.0
13908,-406,1,26.99,26.99,0.0,0.0
13909,-14,4,131.60000000000002,32.900000000000006,0.0,0.0
13910,-27,6,151.85,25.308333333333334,44.47,1.0
13911,-284,2,51.879999999999995,25.939999999999998,51.96,1.0
13912,-406,1,11.77,11.77,0.0,0.0
13913,-95,4,171.41,42.8525,23.76,1.0
13914,-383,2,63.56,31.78,0.0,0.0
13915,-406,1,55.28,55.28,0.0,0.0
13916,-406,1,23.76,23.76,0.0,0.0
13917,-406,1,20.97,20.97,0.0,0.0
13918,-406,1,35.8,35.8,0.0,0.0
13919,-184,4,73.50999999999999,18.377499999999998,0.0,0.0
13920,-406,1,77.9,77.9,0.0,0.0
13921,-384,2,100.82,50.41,0.0,0.0
13922,-11,4,76.85,19.2125,0.0,0.0
13923,-393,2,125.93,62.965,0.0,0.0
13924,-399,2,43.85,21.925,0.0,0.0
13925,-406,1,108.97,108.97,0.0,0.0
13926,-406,1,8.77,8.77,0.0,0.0
13927,-404,2,38.53,19.265,0.0,0.0
13928,-40,4,51.1,12.775,12.99,1.0
13929,-390,3,156.12,52.04,0.0,0.0
13930,-406,1,54.97,54.97,0.0,0.0
13931,-88,6,947.92,157.98666666666665,131.9,1.0
13932,-400,1,28.54,28.54,0.0,0.0
13933,-403,1,152.43,152.43,0.0,0.0
13934,-381,2,33.0,16.5,0.0,0.0
13935,-268,2,35.92,17.96,0.0,0.0
13936,-406,1,14.96,14.96,0.0,0.0
13937,-281,2,186.75,93.375,0.0,0.0
13938,-33,5,153.98,30.796,28.49,1.0
13939,-328,3,83.34,27.78,0.0,0.0
13940,-28,3,70.45,23.483333333333334,21.87,1.0
13941,-181,2,53.94,26.97,0.0,0.0
13942,-406,1,15.36,15.36,0.0,0.0
13943,-159,2,84.25,42.125,15.77,1.0
13944,-406,1,59.13,59.13,0.0,0.0
13945,-62,5,158.22,31.644,20.98,1.0
13946,-405,2,69.25,34.625,0.0,0.0
13947,-406,1,26.76,26.76,0.0,0.0
13948,-2,6,255.66,42.61,36.480000000000004,1.0
13949,-381,2,39.98,19.99,0.0,0.0
13950,-406,1,23.99,23.99,0.0,0.0
13951,-406,1,161.94,161.94,0.0,0.0
13952,-406,1,14.99,14.99,0.0,0.0
13953,-401,1,14.96,14.96,0.0,0.0
13954,-139,4,99.22,24.805,30.97,1.0
13955,-108,12,650.2,54.18333333333334,0.0,0.0
13956,-317,2,31.119999999999997,15.559999999999999,0.0,0.0
13957,-318,2,24.759999999999998,12.379999999999999,0.0,0.0
13958,-153,4,50.33,12.5825,0.0,0.0
13959,-4,3,253.34999999999997,84.44999999999999,0.0,0.0
13960,-406,1,25.74,25.74,45.85,1.0
13961,-56,3,39.95,13.316666666666668,0.0,0.0
13962,-355,2,44.9,22.45,0.0,0.0
13963,-26,4,160.29999999999998,40.074999999999996,0.0,0.0
13964,-406,1,30.92,30.92,0.0,0.0
13965,-194,3,34.75,11.583333333333334,0.0,0.0
13966,-406,1,44.29,44.29,0.0,0.0
13967,-6,17,586.78,34.51647058823529,0.0,0.0
13968,-406,1,23.99,23.99,0.0,0.0
13969,-11,2,71.98,35.99,0.0,0.0
13970,-399,1,65.04,65.04,0.0,0.0
13971,-369,2,66.48,33.24,0.0,0.0
13972,-406,1,13.97,13.97,0.0,0.0
13973,-356,3,66.46,22.153333333333332,0.0,0.0
13974,-32,14,322.21999999999997,23.015714285714285,47.35,1.0
13975,-20,2,67.89,33.945,0.0,0.0
13976,-16,5,121.85,24.369999999999997,0.0,0.0
13977,-3,4,169.82,42.455,12.49,1.0
13978,-139,2,26.85,13.425,0.0,0.0
13979,0,10,143.41,14.341,37.96,1.0
13980,-406,1,13.97,13.97,0.0,0.0
13981,-317,2,39.71,19.855,0.0,0.0
13982,-391,2,25.54,12.77,0.0,0.0
13983,-406,1,30.33,30.33,0.0,0.0
13984,-406,1,30.72,30.72,0.0,0.0
13985,-168,2,39.84,19.92,26.48,1.0
13986,-406,1,29.52,29.52,0.0,0.0
13987,-387,2,39.3,19.65,0.0,0.0
13988,-142,2,98.07,49.035,0.0,0.0
13989,-388,2,28.34,14.17,0.0,0.0
13990,-406,1,16.36,16.36,0.0,0.0
13991,-354,4,135.46,33.865,50.35,1.0
13992,-406,1,49.69,49.69,0.0,0.0
13993,-406,1,14.37,14.37,0.0,0.0
13994,-406,1,39.35,39.35,0.0,0.0
13995,-406,1,26.0,26.0,0.0,0.0
13996,-384,1,55.65,55.65,0.0,0.0
13997,-118,2,40.93,20.465,0.0,0.0
13998,-406,1,15.36,15.36,0.0,0.0
13999,-406,1,56.48,56.48,62.46,1.0
14000,-333,3,84.67999999999999,28.226666666666663,0.0,0.0
14001,-406,1,16.99,16.99,0.0,0.0
14002,-404,1,30.15,30.15,0.0,0.0
14003,-6,3,125.7,41.9,0.0,0.0
14004,-406,1,164.94,164.94,0.0,0.0
14005,-122,8,270.71,33.83875,0.0,0.0
14006,-50,6,196.52,32.75333333333334,47.96,1.0
14007,-406,1,14.96,14.96,0.0,0.0
14008,-255,4,146.28,36.57,0.0,0.0
14009,-176,4,156.4,39.1,0.0,0.0
14010,-247,6,556.56,92.75999999999999,90.15,1.0
14011,-406,1,32.99,32.99,0.0,0.0
14012,-360,2,62.65,31.325,0.0,0.0
14013,-406,1,14.79,14.79,0.0,0.0
14014,-339,2,68.43,34.215,0.0,0.0
14015,-44,10,387.07,38.707,0.0,0.0
14016,-406,1,69.7,69.7,0.0,0.0
14017,-406,1,11.77,11.77,0.0,0.0
14018,-141,8,646.89,80.86125,0.0,0.0
14019,-24,2,177.52,88.76,437.52,1.0
14020,-406,1,24.74,24.74,0.0,0.0
14021,-192,2,24.759999999999998,12.379999999999999,0.0,0.0
14022,-406,1,23.54,23.54,0.0,0.0
14023,-6,16,851.47,53.216875,133.9,1.0
14024,-406,1,11.77,11.77,0.0,0.0
14025,-406,1,8.77,8.77,0.0,0.0
14026,-392,3,177.16,59.053333333333335,0.0,0.0
14027,-406,1,19.99,19.99,0.0,0.0
14028,-406,1,11.77,11.77,0.0,0.0
14029,-406,1,37.97,37.97,0.0,0.0
14030,-406,1,15.96,15.96,0.0,0.0
14031,-406,1,11.99,11.99,0.0,0.0
14032,-406,1,11.77,11.77,23.48,1.0
14033,-406,1,25.28,25.28,0.0,0.0
14034,-195,2,54.72,27.36,0.0,0.0
14035,-406,1,14.79,14.79,0.0,0.0
14036,-29,5,63.47,12.693999999999999,0.0,0.0
14037,-406,1,39.87,39.87,0.0,0.0
14038,-346,3,173.84,57.946666666666665,0.0,0.0
14039,-49,15,1156.47,77.098,0.0,0.0
14040,-406,1,25.77,25.77,0.0,0.0
14041,-406,1,24.98,24.98,0.0,0.0
14042,-114,3,55.71,18.57,0.0,0.0
14043,-97,2,225.26,112.63,0.0,0.0
14044,-25,6,143.79,23.965,0.0,0.0
14045,-271,2,26.14,13.07,0.0,0.0
14046,-10,25,252.9,10.116,14.99,1.0
14047,-261,3,32.51,10.836666666666666,0.0,0.0
14048,0,180,7267.15,40.37305555555555,1709.18,1.0
14049,-330,2,81.8,40.9,0.0,0.0
14050,-406,1,14.37,14.37,0.0,0.0
14051,-387,2,79.6,39.8,0.0,0.0
14052,-406,1,14.37,14.37,0.0,0.0
14053,-398,1,13.99,13.99,0.0,0.0
14054,-406,1,14.96,14.96,0.0,0.0
14055,-406,1,40.28,40.28,0.0,0.0
14056,-377,2,41.98,20.99,0.0,0.0
14057,-406,1,41.1,41.1,0.0,0.0
14058,-250,2,163.03,81.515,0.0,0.0
14059,-263,4,74.37,18.5925,0.0,0.0
14060,-406,1,12.97,12.97,0.0,0.0
14061,-405,1,4.79,4.79,0.0,0.0
14062,-405,2,25.36,12.68,12.58,1.0
14063,-31,7,218.35,31.192857142857143,58.99,1.0
14064,-405,1,40.73,40.73,0.0,0.0
14065,-405,1,11.77,11.77,0.0,0.0
14066,-405,1,13.97,13.97,0.0,0.0
14067,-236,2,35.71,17.855,0.0,0.0
14068,-405,1,6.78,6.78,57.92,1.0
14069,-55,6,268.03999999999996,44.673333333333325,0.0,0.0
14070,-405,1,17.3,17.3,0.0,0.0
14071,-186,5,79.47,15.894,0.0,0.0
14072,-405,1,28.56,28.56,0.0,0.0
14073,-346,2,44.69,22.345,12.99,1.0
14074,-385,2,109.18,54.59,0.0,0.0
14075,-398,2,31.66,15.83,0.0,0.0
14076,-405,1,14.96,14.96,0.0,0.0
14077,-405,1,31.54,31.54,0.0,0.0
14078,-129,5,168.19,33.638,0.0,0.0
14079,-10,3,46.849999999999994,15.616666666666665,20.48,1.0
14080,-405,1,11.77,11.77,0.0,0.0
14081,-2,19,389.48,20.498947368421053,47.47,1.0
14082,-405,1,19.99,19.99,0.0,0.0
14083,-14,17,437.33,25.725294117647056,148.25,1.0
14084,-153,10,541.6600000000001,54.16600000000001,0.0,0.0
14085,-200,2,42.34,21.17,0.0,0.0
14086,-193,5,65.14,13.028,12.99,1.0
14087,-405,1,27.66,27.66,0.0,0.0
14088,-405,1,15.96,15.96,0.0,0.0
14089,-11,22,454.82,20.673636363636362,46.46,1.0
14090,-392,1,14.96,14.96,0.0,0.0
14091,-56,2,33.34,16.67,27.87,1.0
14092,-241,3,47.88,15.96,0.0,0.0
14093,-397,2,43.3,21.65,0.0,0.0
14094,-405,1,27.94,27.94,0.0,0.0
14095,-139,3,125.18,41.72666666666667,0.0,0.0
14096,-405,1,18.99,18.99,0.0,0.0
14097,-405,1,27.14,27.14,0.0,0.0
14098,-14,2,22.48,11.24,25.48,1.0
14099,-206,8,497.76,62.22,0.0,0.0
14100,-161,2,133.24,66.62,78.83,1.0
14101,-405,1,27.94,27.94,0.0,0.0
14102,-398,1,24.67,24.67,0.0,0.0
14103,-283,2,37.1,18.55,25.98,1.0
14104,-405,1,14.96,14.96,0.0,0.0
14105,-113,4,157.67000000000002,39.417500000000004,0.0,0.0
14106,-198,4,97.72,24.43,0.0,0.0
14107,-281,6,188.94,31.49,0.0,0.0
14108,-156,3,512.3299999999999,170.77666666666664,49.96,1.0
14109,-345,2,22.54,11.27,0.0,0.0
14110,-116,2,65.75,32.875,0.0,0.0
14111,-405,1,16.7,16.7,0.0,0.0
14112,-15,11,370.49,33.68090909090909,61.52,1.0
14113,-405,1,68.26,68.26,0.0,0.0
14114,-292,2,58.42,29.21,0.0,0.0
14115,-405,1,13.97,13.97,0.0,0.0
14116,-405,1,23.54,23.54,0.0,0.0
14117,-79,2,74.03999999999999,37.019999999999996,0.0,0.0
14118,-49,10,425.38,42.538,0.0,0.0
14119,-248,2,131.06,65.53,0.0,0.0
14120,-405,1,15.36,15.36,0.0,0.0
14121,-374,2,30.72,15.36,16.97,1.0
14122,-405,1,57.9,57.9,0.0,0.0
14123,-29,2,55.339999999999996,27.669999999999998,87.14,1.0
14124,-392,3,112.51,37.50333333333334,0.0,0.0
14125,-253,3,39.96,13.32,0.0,0.0
14126,-324,3,210.98,70.32666666666667,0.0,0.0
14127,-399,1,11.97,11.97,0.0,0.0
14128,-405,1,15.96,15.96,0.0,0.0
14129,-405,1,11.77,11.77,0.0,0.0
14130,-405,1,15.76,15.76,0.0,0.0
14131,-405,1,15.36,15.36,0.0,0.0
14132,-115,5,100.47,20.094,0.0,0.0
14133,-405,1,11.77,11.77,0.0,0.0
14134,-405,1,29.73,29.73,0.0,0.0
14135,-400,1,71.0,71.0,0.0,0.0
14136,-405,1,11.77,11.77,0.0,0.0
14137,-42,5,166.83999999999997,33.367999999999995,26.48,1.0
14138,-405,1,282.92,282.92,0.0,0.0
14139,-152,3,41.33,13.776666666666666,31.36,1.0
14140,-405,2,46.25,23.125,0.0,0.0
14141,-286,2,27.759999999999998,13.879999999999999,0.0,0.0
14142,-109,4,235.11,58.7775,0.0,0.0
14143,-405,1,15.36,15.36,0.0,0.0
14144,-405,1,14.37,14.37,0.0,0.0
14145,-400,2,40.11,20.055,0.0,0.0
14146,-29,9,291.41999999999996,32.379999999999995,97.05,1.0
14147,-400,3,182.13,60.71,0.0,0.0
14148,-405,1,27.71,27.71,0.0,0.0
14149,-159,4,135.72,33.93,57.48,1.0
14150,-404,1,27.93,27.93,0.0,0.0
14151,-405,1,9.77,9.77,0.0,0.0
14152,-405,1,43.49,43.49,57.72,1.0
14153,-25,6,502.96,83.82666666666667,247.41,1.0
14154,-14,6,137.59,22.93166666666667,0.0,0.0
14155,-257,2,48.29,24.145,0.0,0.0
14156,-405,1,100.43,100.43,0.0,0.0
14157,-280,3,358.28,119.42666666666666,0.0,0.0
14158,-342,2,84.77000000000001,42.385000000000005,135.87,1.0
14159,-405,1,12.77,12.77,0.0,0.0
14160,-405,1,11.77,11.77,0.0,0.0
14161,-85,7,94.86,13.551428571428572,0.0,0.0
14162,-368,2,56.28,28.14,0.0,0.0
14163,-392,3,270.4,90.13333333333333,0.0,0.0
14164,-405,1,15.36,15.36,0.0,0.0
14165,-405,1,55.13,55.13,0.0,0.0
14166,-118,3,53.43,17.81,0.0,0.0
14167,-355,4,135.35,33.8375,0.0,0.0
14168,-405,1,13.97,13.97,0.0,0.0
14169,-405,1,188.41,188.41,0.0,0.0
14170,-148,6,80.05,13.341666666666667,0.0,0.0
14171,-405,1,86.97,86.97,0.0,0.0
14172,-337,2,45.68,22.84,0.0,0.0
14173,-405,1,30.32,30.32,0.0,0.0
14174,-32,4,64.03999999999999,16.009999999999998,0.0,0.0
14175,-240,5,114.03,22.806,55.96,1.0
14176,-405,1,29.99,29.99,0.0,0.0
14177,-284,7,189.3,27.042857142857144,0.0,0.0
14178,-405,1,70.93,70.93,0.0,0.0
14179,-386,3,68.82,22.939999999999998,0.0,0.0
14180,-226,5,163.15,32.63,0.0,0.0
14181,-405,1,42.99,42.99,52.440000000000005,1.0
14182,-404,1,58.85,58.85,0.0,0.0
14183,-405,3,78.69,26.23,0.0,0.0
14184,-15,11,391.6,35.6,284.39,1.0
14185,-8,7,139.81,19.972857142857144,14.49,1.0
14186,-405,1,12.77,12.77,0.0,0.0
14187,-405,1,27.99,27.99,0.0,0.0
14188,-405,1,19.54,19.54,0.0,0.0
14189,-405,1,14.37,14.37,0.0,0.0
14190,-66,4,87.69,21.9225,0.0,0.0
14191,-184,2,26.450000000000003,13.225000000000001,0.0,0.0
14192,-335,2,25.740000000000002,12.870000000000001,0.0,0.0
14193,-405,1,14.79,14.79,0.0,0.0
14194,-336,2,25.740000000000002,12.870000000000001,0.0,0.0
14195,-335,2,25.740000000000002,12.870000000000001,0.0,0.0
14196,-232,2,46.879999999999995,23.439999999999998,0.0,0.0
14197,-405,1,14.9,14.9,0.0,0.0
14198,-69,8,315.09999999999997,39.387499999999996,0.0,0.0
14199,-405,1,16.36,16.36,0.0,0.0
14200,-286,5,197.44,39.488,0.0,0.0
14201,-405,1,5.98,5.98,0.0,0.0
14202,-405,1,3.99,3.99,0.0,0.0
14203,-405,1,48.68,48.68,0.0,0.0
14204,-16,5,93.66,18.732,12.99,1.0
14205,-8,3,56.53,18.843333333333334,0.0,0.0
14206,-244,2,20.68,10.34,0.0,0.0
14207,-2,6,181.63,30.271666666666665,0.0,0.0
14208,-78,7,613.66,87.66571428571429,53.96,1.0
14209,-316,2,56.82,28.41,0.0,0.0
14210,-176,2,139.78,69.89,79.71,1.0
14211,-405,1,33.8,33.8,0.0,0.0
14212,-393,1,15.36,15.36,0.0,0.0
14213,-405,1,22.54,22.54,0.0,0.0
14214,-404,1,12.49,12.49,0.0,0.0
14215,-405,1,50.29,50.29,0.0,0.0
14216,-405,1,38.44,38.44,0.0,0.0
14217,-14,5,311.91,62.382000000000005,0.0,0.0
14218,-405,1,18.76,18.76,0.0,0.0
14219,-405,1,54.66,54.66,68.73,1.0
14220,-405,1,13.97,13.97,0.0,0.0
14221,-405,1,19.99,19.99,64.51,1.0
14222,-405,1,81.96,81.96,0.0,0.0
14223,-323,3,84.32,28.106666666666666,9.49,1.0
14224,-405,1,14.37,14.37,0.0,0.0
14225,-405,1,14.96,14.96,0.0,0.0
14226,-185,2,66.71,33.355,27.98,1.0
14227,-405,1,15.36,15.36,0.0,0.0
14228,-38,3,140.41,46.803333333333335,0.0,0.0
14229,-26,24,804.85,33.53541666666667,0.0,0.0
14230,-122,3,51.11,17.036666666666665,0.0,0.0
14231,-405,1,11.77,11.77,0.0,0.0
14232,-243,2,141.51,70.755,14.99,1.0
14233,-405,1,19.99,19.99,0.0,0.0
14234,-18,8,287.68,35.96,0.0,0.0
14235,-405,1,19.99,19.99,0.0,0.0
14236,-216,3,233.26,77.75333333333333,0.0,0.0
14237,-106,7,104.88,14.982857142857142,0.0,0.0
14238,-405,2,74.22,37.11,0.0,0.0
14239,-15,4,63.29,15.8225,12.99,1.0
14240,-390,2,48.36,24.18,0.0,0.0
14241,-225,3,63.71000000000001,21.236666666666668,0.0,0.0
14242,-405,1,29.73,29.73,0.0,0.0
14243,-142,2,28.48,14.24,0.0,0.0
14244,-405,1,49.53,49.53,0.0,0.0
14245,-404,2,106.58,53.29,0.0,0.0
14246,-405,1,13.97,13.97,0.0,0.0
14247,-404,2,53.269999999999996,26.634999999999998,0.0,0.0
14248,-400,1,16.3,16.3,0.0,0.0
14249,-350,2,19.16,9.58,0.0,0.0
14250,-405,1,63.34,63.34,0.0,0.0
14251,-333,4,45.269999999999996,11.317499999999999,0.0,0.0
14252,-227,4,114.75999999999999,28.689999999999998,0.0,0.0
14253,-405,1,25.74,25.74,28.48,1.0
14254,-405,1,19.7,19.7,0.0,0.0
14255,-405,1,64.93,64.93,0.0,0.0
14256,-34,3,36.12,12.04,0.0,0.0
14257,-405,1,19.97,19.97,0.0,0.0
14258,-404,1,26.99,26.99,0.0,0.0
14259,-405,1,10.99,10.99,0.0,0.0
14260,-192,8,149.02,18.6275,0.0,0.0
14261,-14,6,81.93,13.655000000000001,15.49,1.0
14262,-403,2,91.15,45.575,0.0,0.0
14263,-405,1,60.05,60.05,0.0,0.0
14264,-405,1,28.76,28.76,0.0,0.0
14265,-85,4,154.88,38.72,41.47,1.0
14266,-405,1,19.77,19.77,0.0,0.0
14267,-405,1,25.16,25.16,0.0,0.0
14268,-131,2,56.91,28.455,0.0,0.0
14269,-144,2,78.08,39.04,102.86,1.0
14270,-389,1,19.99,19.99,0.0,0.0
14271,-273,2,35.51,17.755,12.99,1.0
14272,-405,1,13.97,13.97,0.0,0.0
14273,-405,1,6.77,6.77,0.0,0.0
14274,-377,3,171.38,57.126666666666665,0.0,0.0
14275,-18,5,141.64,28.327999999999996,0.0,0.0
14276,-405,1,19.99,19.99,0.0,0.0
14277,-405,1,58.28,58.28,0.0,0.0
14278,-404,1,15.96,15.96,0.0,0.0
14279,-405,1,74.58,74.58,0.0,0.0
14280,-405,1,15.99,15.99,0.0,0.0
14281,-279,2,42.09,21.045,0.0,0.0
14282,-405,1,19.99,19.99,0.0,0.0
14283,-374,1,13.97,13.97,0.0,0.0
14284,-237,3,201.95,67.31666666666666,0.0,0.0
14285,-313,2,46.87,23.435,0.0,0.0
14286,-70,2,36.09,18.045,0.0,0.0
14287,-405,1,30.97,30.97,0.0,0.0
14288,-327,3,284.34000000000003,94.78000000000002,0.0,0.0
14289,-404,1,9.98,9.98,5.98,1.0
14290,-144,3,37.05,12.35,14.42,1.0
14291,-324,3,68.07,22.689999999999998,0.0,0.0
14292,-405,1,26.73,26.73,0.0,0.0
14293,-405,1,15.36,15.36,0.0,0.0
14294,-405,1,11.77,11.77,0.0,0.0
14295,-150,4,338.76,84.69,0.0,0.0
14296,-13,11,358.95,32.63181818181818,30.98,1.0
14297,-385,2,38.51,19.255,0.0,0.0
14298,-25,4,79.67999999999999,19.919999999999998,14.99,1.0
14299,-133,3,70.25,23.416666666666668,0.0,0.0
14300,-405,1,21.99,21.99,0.0,0.0
14301,-405,1,8.99,8.99,0.0,0.0
14302,-9,2,44.25,22.125,0.0,0.0
14303,-74,3,52.43,17.476666666666667,0.0,0.0
14304,-405,1,18.99,18.99,0.0,0.0
14305,-1,12,423.77,35.314166666666665,82.44,1.0
14306,-405,1,3.99,3.99,0.0,0.0
14307,-396,2,44.88,22.44,0.0,0.0
14308,-329,2,40.71,20.355,0.0,0.0
14309,-405,1,12.99,12.99,0.0,0.0
14310,-405,1,15.36,15.36,0.0,0.0
14311,-384,3,76.97,25.656666666666666,0.0,0.0
14312,-405,1,15.96,15.96,0.0,0.0
14313,-405,1,15.76,15.76,0.0,0.0
14314,-9,8,374.1,46.7625,51.36,1.0
14315,-14,4,105.13,26.2825,37.65,1.0
