customer_id,recency,frequency,price_sum,price_mean,spend_90_total
9871,-420,1,47.69,47.69,0.64999413
9872,-419,1,119.19,119.19,1.2495643
9873,-402,2,32.86,16.43,0.9799418
9874,-90,2,27.39,13.695,3.2114947
9875,-3,6,266.8,44.46666666666667,22.526352
9876,-419,1,28.7,28.7,0.75020236
9877,-216,2,68.85,34.425,3.5112712
9878,-420,1,39.14,39.14,0.7743681
9879,-413,1,11.77,11.77,0.7091026
9880,-420,2,21.16,10.58,0.88882583
9881,-420,1,27.14,27.14,0.74682355
9882,-420,1,44.29,44.29,0.68409115
9883,-420,1,27.77,27.77,0.74682355
9884,-146,16,711.45,44.465625,10.05369
9885,-419,1,53.83,53.83,1.4101554
9886,-3,19,1704.08,89.68842105263157,167.39247
9887,-394,2,27.76,13.88,0.95263743
9888,-284,2,28.93,14.465,3.3327298
9889,-420,1,43.75,43.75,0.68409115
9890,-294,3,255.16,85.05333333333333,5.9976416
9891,-419,1,49.28,49.28,0.65337294
9892,-419,1,40.5,40.5,0.7777469
9893,-419,1,41.98,41.98,0.7777469
9894,-351,3,54.12,18.04,1.8979213
9895,-419,1,15.9,15.9,0.72320133
9896,-419,1,12.49,12.49,0.71989304
9897,-419,1,12.77,12.77,0.7157786
9898,-308,3,208.37,69.45666666666666,2.9173563
9899,-251,4,178.64,44.66,9.314996
9900,-419,1,5.78,5.78,0.7095158
9901,-419,1,26.99,26.99,0.75020236
9902,-81,2,44.69,22.345,3.031889
9903,-33,6,154.66,25.776666666666667,13.831982
9904,-419,1,16.7,16.7,0.7424502
9905,-69,4,109.27,27.317500000000003,7.5532074
9906,-419,1,12.78,12.78,0.7157786
9907,-419,1,24.99,24.99,0.7639545
9908,-11,29,575.94,19.860000000000003,56.643272
9909,0,8,180.3,22.5375,21.172132
9910,-419,1,14.37,14.37,0.70702755
9911,-419,1,18.36,18.36,0.7424502
9912,-419,1,44.97,44.97,0.65337294
9913,-419,1,26.73,26.73,0.76391715
9914,-419,1,32.98,32.98,0.7702787
9915,-307,2,47.28,23.64,2.974798
9916,-376,2,45.63,22.815,0.96852034
9917,-419,1,39.1,39.1,0.7777469
9918,-419,1,29.73,29.73,0.75020236
9919,-52,11,204.03,18.548181818181817,16.444157
9920,-161,3,118.42,39.47333333333333,8.399712
9921,-14,13,789.54,60.73384615384615,65.13134
9922,-419,1,11.77,11.77,0.71989304
9923,-419,1,91.96,91.96,1.2757195
9924,-126,2,52.96,26.48,3.084855
9925,-17,2,84.2,42.1,7.958682
9926,-411,2,45.68,22.84,0.91284144
9927,-419,1,52.48,52.48,1.4193424
9928,-84,4,200.41,50.1025,11.9885435
9929,-419,1,16.7,16.7,0.7424502
9930,-419,1,262.54,262.54,1.1434108
9931,-419,1,70.62,70.62,1.2688216
9932,-223,2,87.1,43.55,6.08077
9933,-69,4,513.49,128.3725,36.11303
9934,-419,1,33.4,33.4,0.7702787
9935,-418,2,191.94,95.97,1.1435292
9936,-280,8,153.11,19.13875,5.34034
9937,-419,1,42.74,42.74,0.9437808
9938,-403,2,266.85,133.425,1.6220546
9939,-52,15,1124.75,74.98333333333333,43.512444
9940,-416,1,37.51,37.51,0.7679184
9941,-419,1,27.94,27.94,0.75020236
9942,-419,1,73.54,73.54,1.2774234
9943,-419,1,11.77,11.77,0.71989304
9944,-419,1,29.53,29.53,0.75020236
9945,-3,2,102.85,51.425,11.904486
9946,-30,4,206.0,51.5,16.528797
9947,-342,3,82.19999999999999,27.399999999999995,3.2076423
9948,-419,1,27.13,27.13,0.75020236
9949,-419,1,59.27,59.27,1.7071877
9950,-112,4,147.74,36.935,8.109303
9951,0,7,165.89,23.698571428571427,17.385593
9952,-419,1,14.37,14.37,0.70702755
9953,-332,2,68.63,34.315,2.4863722
9954,-53,3,70.43,23.47666666666667,5.225706
9955,-419,1,5.99,5.99,0.7095158
9956,-419,1,11.77,11.77,0.71989304
9957,-419,1,37.91,37.91,0.77327216
9958,-419,1,30.93,30.93,0.7392403
9959,-69,5,144.72,28.944,8.513446
9960,-419,1,41.5,41.5,0.7777469
9961,-419,2,56.26,28.13,2.2787971
9962,-419,1,50.97,50.97,0.7794069
9963,-419,1,17.54,17.54,0.7424502
9964,-419,1,19.3,19.3,0.7346312
9965,-251,5,521.72,104.344,4.3468356
9966,-96,2,28.950000000000003,14.475,3.2036335
9967,-419,1,12.77,12.77,0.7157786
9968,-21,8,237.73,29.71625,19.3756
9969,-149,2,143.91,71.955,7.657511
9970,-419,1,26.94,26.94,0.75020236
9971,-419,1,18.36,18.36,0.7424502
9972,-419,1,40.76,40.76,0.7777469
9973,-110,17,944.7,55.57058823529411,53.937122
9974,-419,1,13.97,13.97,0.7157786
9975,-9,18,439.24,24.40222222222222,40.279064
9976,-419,1,13.97,13.97,0.7157786
9977,-6,3,65.33,21.776666666666667,6.360784
9978,-419,1,15.36,15.36,0.7144315
9979,-419,1,24.9,24.9,0.7639545
9980,-233,2,21.75,10.875,3.111084
9981,-419,1,14.96,14.96,0.70702755
9982,-244,4,134.93,33.7325,6.962215
9983,-419,1,42.69,42.69,0.9490579
9984,-249,8,180.67,22.58375,6.617934
9985,-372,2,25.28,12.64,0.93403834
9986,-419,1,75.21,75.21,1.2774234
9987,-419,1,19.99,19.99,0.7594484
9988,-412,1,42.92,42.92,0.9329903
9989,-419,1,46.08,46.08,0.65337294
9990,-419,1,7.78,7.78,0.7095158
9991,-216,3,37.71,12.57,3.162641
9992,-419,1,29.77,29.77,0.75020236
9993,-75,8,543.68,67.96,36.101536
9994,-281,2,48.74,24.37,3.076267
9995,-419,1,24.54,24.54,0.7639545
9996,-419,1,13.58,13.58,0.7157786
9997,-419,1,8.77,8.77,0.7095158
9998,-419,1,10.77,10.77,0.7095158
9999,-419,1,50.71,50.71,0.7794069
10000,-244,3,77.41999999999999,25.80666666666666,4.968419
10001,-174,2,19.78,9.89,2.6451147
10002,-419,1,77.21,77.21,1.2774234
10003,-419,1,62.49,62.49,1.3637514
10004,-419,1,35.4,35.4,0.77327216
10005,-410,1,88.8,88.8,1.407332
10006,-411,1,65.92,65.92,1.288826
10007,-419,1,14.99,14.99,0.70702755
10008,-419,1,25.34,25.34,0.7639545
10009,-153,4,399.97,99.9925,16.201828
10010,-328,5,145.38,29.076,3.1661992
10011,-312,2,54.48,27.24,2.5317123
10012,-419,1,16.99,16.99,0.7424502
10013,-419,1,9.77,9.77,0.7095158
10014,-419,1,14.96,14.96,0.70702755
10015,-419,1,20.76,20.76,0.7594484
10016,-250,3,44.49,14.83,2.8490863
10017,-144,2,152.16,76.08,9.581962
10018,-45,3,54.91,18.30333333333333,5.593595
10019,-212,4,192.36,48.09,8.149555
10020,-419,1,40.97,40.97,0.7777469
10021,-184,4,135.68,33.92,6.3149385
10022,-419,1,38.1,38.1,0.77327216
10023,-419,1,27.94,27.94,0.75020236
10024,-419,1,55.07,55.07,1.9263779
10025,-161,2,131.45,65.725,8.64606
10026,-4,6,142.48000000000002,23.74666666666667,14.528465
10027,-244,3,319.18,106.39333333333332,9.090579
10028,-334,2,36.93,18.465,1.9544829
10029,-185,2,112.7,56.35,6.2318726
10030,-419,1,64.38,64.38,1.3923539
10031,-413,2,41.91,20.955,0.9254161
10032,-419,1,15.36,15.36,0.7144315
10033,-418,1,24.98,24.98,0.7639545
10034,-405,1,35.71,35.71,0.9441511
10035,-33,4,104.63,26.1575,9.018906
10036,-9,5,212.21,42.44199999999999,16.523155
10037,-419,1,20.99,20.99,0.7594484
10038,-344,3,93.81,31.27,3.4242704
10039,-419,1,15.36,15.36,0.7144315
10040,-281,2,89.16,44.58,6.8957944
10041,-419,1,13.97,13.97,0.7157786
10042,-419,1,14.79,14.79,0.70702755
10043,-26,4,244.53,61.1325,16.300438
10044,-1,6,314.49,52.415,23.439428
10045,-419,1,32.5,32.5,0.7702787
10046,-390,2,125.94,62.97,1.8513944
10047,-27,2,85.98,42.99,7.958682
10048,-113,3,86.41,28.80333333333333,7.2860956
10049,-201,3,164.55,54.85,7.418577
10050,-334,2,18.56,9.28,2.4326549
10051,-419,1,12.49,12.49,0.71989304
10052,-102,2,117.05,58.525,7.7190967
10053,-419,1,11.99,11.99,0.71989304
10054,-35,2,42.15,21.075,4.794715
10055,-419,1,71.07,71.07,1.2774234
10056,-46,2,104.81,52.405,10.90565
10057,-419,1,18.99,18.99,0.7346312
10058,-55,8,345.26,43.1575,18.362213
10059,-412,1,12.77,12.77,0.7049881
10060,-407,1,15.76,15.76,0.8772001
10061,-7,10,253.58,25.358,26.538374
10062,-419,1,14.96,14.96,0.70702755
10063,-419,1,14.96,14.96,0.70702755
10064,-72,3,78.98,26.326666666666668,6.6785665
10065,-386,2,67.83,33.915,2.327913
10066,-419,1,47.29,47.29,0.65337294
10067,-105,3,142.63,47.54333333333333,9.448804
10068,-419,1,12.77,12.77,0.7157786
10069,-392,2,44.7,22.35,0.963487
10070,-419,1,13.97,13.97,0.7157786
10071,-76,3,41.45,13.816666666666668,3.5897555
10072,-419,1,33.72,33.72,0.7702787
10073,-419,1,20.99,20.99,0.7594484
10074,-40,4,104.61,26.1525,8.789042
10075,-419,1,12.49,12.49,0.71989304
10076,-214,4,199.97000000000003,49.99250000000001,8.149555
10077,-415,2,24.73,12.365,0.89671075
10078,-142,7,97.82,13.974285714285717,8.029219
10079,0,62,2100.38,33.877096774193554,105.18322
10080,-285,2,30.33,15.165,3.23857
10081,-63,2,53.83,26.915,3.6798873
10082,-392,2,58.47,29.235,2.4159184
10083,-10,3,36.03,12.01,8.289806
10084,-419,1,19.99,19.99,0.7594484
10085,-9,11,378.46,34.405454545454546,37.711647
10086,-419,1,15.96,15.96,0.7333558
10087,-123,5,270.57,54.114,12.942588
10088,-419,1,14.96,14.96,0.70702755
10089,-169,3,63.96,21.32,2.754743
10090,-37,2,47.12,23.56,4.836385
10091,-419,1,14.79,14.79,0.70702755
10092,-419,1,42.98,42.98,0.9437808
10093,-419,1,20.99,20.99,0.7594484
10094,-419,1,42.18,42.18,0.7777469
10095,-419,1,38.77,38.77,0.7777469
10096,-73,3,92.45,30.816666666666663,7.947508
10097,-419,1,16.7,16.7,0.7424502
10098,-41,9,193.52,21.502222222222223,15.906192
10099,-419,1,10.77,10.77,0.7095158
10100,-419,1,77.95,77.95,1.2774234
10101,-22,6,330.19,55.031666666666666,20.185827
10102,-45,7,282.78,40.39714285714285,18.538607
10103,-419,1,9.77,9.77,0.7095158
10104,-419,1,15.37,15.37,0.7144315
10105,-419,1,13.97,13.97,0.7157786
10106,-9,8,286.3,35.7875,26.225641
10107,-419,1,29.73,29.73,0.75020236
10108,-366,3,70.33,23.44333333333333,2.4941754
10109,-419,1,13.97,13.97,0.7157786
10110,-419,1,29.33,29.33,0.75020236
10111,-33,5,171.73000000000002,34.346000000000004,12.44442
10112,-419,1,9.77,9.77,0.7095158
10113,-69,12,372.35,31.029166666666665,19.17543
10114,-244,2,108.13,54.065,6.5495725
10115,-115,3,82.96,27.65333333333333,6.829904
10116,-37,6,137.85,22.975,10.9890585
10117,-419,1,27.76,27.76,0.75020236
10118,-419,1,14.9,14.9,0.70702755
10119,-19,4,97.4,24.35,9.264352
10120,-419,1,44.72,44.72,0.65337294
10121,-419,1,14.37,14.37,0.70702755
10122,-319,3,50.47,16.823333333333334,2.0101173
10123,-122,2,220.78,110.39,9.313311
10124,-419,1,29.33,29.33,0.75020236
10125,-414,2,24.94,12.47,0.89671075
10126,-419,1,96.29,96.29,1.2757195
10127,-348,2,113.79,56.895,2.7854757
10128,-248,2,161.07,80.535,6.942451
10129,-241,2,29.92,14.96,3.0749598
10130,-419,1,42.1,42.1,0.7777469
10131,-1,12,198.02,16.50166666666667,23.379633
10132,-346,2,33.76,16.88,2.1987667
10133,-418,1,47.73,47.73,0.65337294
10134,-419,1,105.38,105.38,1.2757195
10135,-347,2,77.5,38.75,2.565118
10136,-153,2,93.78,46.89,13.379869
10137,-297,2,67.5,33.75,2.753035
10138,-419,1,15.96,15.96,0.7333558
10139,-74,4,112.07,28.0175,7.7101545
10140,-419,1,14.96,14.96,0.70702755
10141,-419,1,25.99,25.99,0.7724892
10142,-419,1,61.73,61.73,1.2971171
10143,-48,3,342.33,114.11,11.141886
10144,-419,1,14.96,14.96,0.70702755
10145,-419,1,31.52,31.52,0.7392403
10146,-419,1,13.97,13.97,0.7157786
10147,-419,1,3.99,3.99,0.7095158
10148,-419,1,14.37,14.37,0.70702755
10149,-406,2,21.54,10.77,0.95419854
10150,-419,1,14.99,14.99,0.70702755
10151,-206,8,319.75,39.96875,8.580386
10152,-419,1,29.98,29.98,0.75020236
10153,-378,2,47.7,23.85,0.96852034
10154,-398,2,39.120000000000005,19.56,0.9978809
10155,-419,1,13.97,13.97,0.7157786
10156,-419,1,60.7,60.7,1.2971171
10157,-419,1,11.77,11.77,0.71989304
10158,-380,4,51.48,12.87,4.0274963
10159,-419,1,46.29,46.29,0.65337294
10160,-410,1,15.96,15.96,0.86868966
10161,-10,5,133.15,26.630000000000003,9.730681
10162,-419,1,14.96,14.96,0.70702755
10163,-73,4,167.47,41.8675,9.453743
10164,-409,2,42.66,21.33,1.051863
10165,-419,1,11.77,11.77,0.71989304
10166,-27,5,87.89,17.578,8.772906
10167,-419,1,30.32,30.32,0.7392403
10168,-15,3,55.52,18.506666666666668,6.2367864
10169,-419,1,95.77,95.77,1.2757195
10170,-419,1,25.54,25.54,0.7639545
10171,-419,1,4.79,4.79,0.7095158
10172,-26,2,122.25,61.125,8.917939
10173,-157,6,330.31,55.05166666666667,11.784729
10174,-419,1,12.99,12.99,0.7157786
10175,-419,1,0.0,0.0,0.7095158
10176,-303,2,91.45,45.725,4.2906017
10177,-370,2,27.93,13.965,0.95323336
10178,-419,1,15.36,15.36,0.7144315
10179,-419,1,42.69,42.69,0.9490579
10180,-419,1,41.31,41.31,0.7777469
10181,-419,1,30.32,30.32,0.7392403
10182,-419,1,15.36,15.36,0.7144315
10183,-419,1,10.77,10.77,0.7095158
10184,-37,6,114.09,19.015,10.70377
10185,-45,6,85.37,14.228333333333332,10.12709
10186,-187,2,17.27,8.635,2.7548819
10187,-419,1,7.98,7.98,0.7095158
10188,-14,2,51.42,25.71,4.4858017
10189,-383,1,15.36,15.36,0.8134014
10190,-395,2,49.28,24.64,0.94843066
10191,-419,1,22.99,22.99,0.7594484
10192,-419,1,12.77,12.77,0.7157786
10193,-15,5,75.74,15.148,8.19772
10194,-392,1,28.93,28.93,0.8483573
10195,-302,3,62.64,20.88,2.7162206
10196,-306,3,107.1,35.7,3.7548227
10197,-34,2,577.13,288.565,198.9503
10198,-419,1,26.94,26.94,0.75020236
10199,-111,3,56.58,18.86,3.3848348
10200,-419,1,30.72,30.72,0.7392403
10201,-419,1,16.99,16.99,0.7424502
10202,-419,1,20.99,20.99,0.7594484
10203,-419,1,22.99,22.99,0.7594484
10204,-419,1,11.97,11.97,0.71989304
10205,-392,1,14.96,14.96,0.8009641
10206,-418,1,14.7,14.7,0.70702755
10207,-419,1,29.58,29.58,0.75020236
10208,-419,1,113.94,113.94,1.2495643
10209,-418,1,85.0,85.0,1.2888926
10210,-419,1,11.77,11.77,0.71989304
10211,-418,1,22.3,22.3,0.7594484
10212,-419,1,58.85,58.85,1.5194246
10213,-207,3,137.01,45.67,6.590697
10214,-352,3,59.85,19.95,2.974503
10215,-417,1,63.28,63.28,1.3923539
10216,-410,1,44.77,44.77,0.79917765
10217,-418,1,27.73,27.73,0.75020236
10218,-185,5,466.75,93.35,11.744368
10219,-9,9,160.55,17.83888888888889,15.376598
10220,-176,4,97.82,24.455,5.5686536
10221,-103,3,49.06,16.35333333333333,3.6339571
10222,-279,2,56.88,28.44,3.259777
10223,-102,4,76.69,19.1725,6.5203333
10224,-418,1,15.36,15.36,0.7144315
10225,-14,2,42.95,21.475,4.3762293
10226,-418,1,44.69,44.69,0.68746996
10227,-86,2,29.46,14.73,3.2114947
10228,-418,1,30.73,30.73,0.7392403
10229,-418,1,30.72,30.72,0.7392403
10230,-177,3,83.43,27.81,5.3463206
10231,-339,2,169.67,84.835,3.166678
10232,-255,2,28.34,14.17,3.0012398
10233,-418,1,14.37,14.37,0.70702755
10234,-418,1,15.96,15.96,0.7333558
10235,-323,2,45.54,22.77,1.9125004
10236,-18,4,64.96,16.24,7.546926
10237,-418,1,15.36,15.36,0.7144315
10238,-418,1,17.3,17.3,0.7424502
10239,-290,2,35.51,17.755,2.956627
10240,-418,1,59.9,59.9,1.2971171
10241,-410,2,154.41,77.205,1.7312002
10242,-8,9,363.35,40.37222222222223,24.575554
10243,-418,1,15.36,15.36,0.7144315
10244,-390,2,15.96,7.98,0.88421
10245,-418,1,13.97,13.97,0.7157786
10246,-132,5,67.21000000000001,13.442000000000002,3.864873
10247,-418,1,15.36,15.36,0.7144315
10248,-243,7,250.97,35.85285714285714,9.667715
10249,-413,1,39.98,39.98,0.76695645
10250,-418,1,13.97,13.97,0.7157786
10251,-418,1,16.7,16.7,0.7424502
10252,-240,2,56.86,28.43,3.2605739
10253,-418,1,47.97,47.97,0.65337294
10254,-418,1,25.74,25.74,0.7724892
10255,-418,1,16.96,16.96,0.7424502
10256,-418,1,18.99,18.99,0.7346312
10257,-418,1,93.13,93.13,1.2757195
10258,-37,11,527.59,47.96272727272728,54.576416
10259,-62,4,166.79,41.6975,9.673474
10260,-418,1,28.93,28.93,0.75020236
10261,-240,2,29.73,14.864999999999998,3.0749598
10262,-333,4,145.79,36.4475,3.0656664
10263,-352,2,376.4,188.2,1.5445417
10264,-418,1,66.56,66.56,1.2996166
10265,-418,1,30.73,30.73,0.7392403
10266,-418,1,129.09,129.09,1.4643761
10267,-24,4,65.89,16.4725,7.1118298
10268,-113,7,246.8,35.25714285714286,15.969048
10269,-418,1,13.97,13.97,0.7157786
10270,-418,1,68.7,68.7,1.2840703
10271,-349,2,35.4,17.7,1.2332335
10272,-391,2,107.72,53.86,2.3151932
10273,-405,1,30.95,30.95,0.90200895
10274,-418,1,13.97,13.97,0.7157786
10275,-418,1,29.73,29.73,0.75020236
10276,-418,1,11.99,11.99,0.71989304
10277,-371,3,135.29000000000002,45.09666666666667,2.3700886
10278,-180,2,45.15,22.575,2.7182755
10279,-418,1,28.34,28.34,0.75020236
10280,-418,1,24.94,24.94,0.7639545
10281,-196,3,112.32,37.44,6.374027
10282,-278,2,58.86,29.43,3.259777
10283,-398,1,39.5,39.5,0.962266
10284,-198,2,39.93,19.965,2.874092
10285,-418,1,9.77,9.77,0.7095158
10286,-418,1,15.36,15.36,0.7144315
10287,-418,1,27.34,27.34,0.75020236
10288,-139,2,82.86,41.43,6.7242713
10289,-330,2,74.83000000000001,37.415000000000006,2.6455045
10290,-282,5,120.87,24.174,6.536867
10291,-418,1,57.95,57.95,1.5194246
10292,-418,1,15.76,15.76,0.7144315
10293,-418,1,41.71,41.71,0.7777469
10294,-34,5,173.48000000000002,34.696000000000005,11.964013
10295,-65,4,147.99,36.9975,9.264176
10296,-387,1,10.77,10.77,0.8034524
10297,-400,2,84.66,42.33,2.3460782
10298,-418,1,15.96,15.96,0.7333558
10299,-418,1,39.98,39.98,0.7777469
10300,-373,3,43.29,14.43,0.98501974
10301,-418,1,13.97,13.97,0.7157786
10302,-1,8,141.51,17.68875,13.77295
10303,-114,4,70.8,17.7,3.8165624
10304,-418,1,77.41,77.41,1.2774234
10305,-346,2,41.1,20.55,2.1892173
10306,-2,5,419.17,83.83399999999999,24.620552
10307,-418,1,29.94,29.94,0.75020236
10308,-415,1,111.7,111.7,1.2442105
10309,-418,1,34.51,34.51,0.77327216
10310,-162,6,106.08,17.68,6.0563574
10311,-220,4,83.02,20.755,4.6868997
10312,-304,3,103.6,34.53333333333333,3.7548227
10313,-418,1,43.53,43.53,0.68746996
10314,-418,1,28.74,28.74,0.75020236
10315,-4,2,141.4,70.7,8.817998
10316,-307,3,72.0,24.0,3.0126727
10317,-418,1,26.73,26.73,0.76391715
10318,-335,2,122.33,61.165,3.5720248
10319,-418,1,13.97,13.97,0.7157786
10320,-418,1,30.32,30.32,0.7392403
10321,-418,1,13.97,13.97,0.7157786
10322,-393,2,45.28,22.64,0.963487
10323,-418,1,14.37,14.37,0.70702755
10324,-404,1,72.5,72.5,2.6548414
10325,-418,1,13.97,13.97,0.7157786
10326,-406,2,25.54,12.77,0.9695032
10327,-38,6,123.05,20.508333333333333,10.755286
10328,-32,5,87.05,17.41,8.726146
10329,-287,4,51.47,12.8675,3.0532775
10330,-373,1,83.77,83.77,1.7950475
10331,-418,1,14.37,14.37,0.70702755
10332,-325,2,118.84,59.42,5.0401425
10333,-418,1,81.54,81.54,1.2774234
10334,-418,1,40.13,40.13,0.7777469
10335,-418,1,27.77,27.77,0.75020236
10336,-418,1,35.48,35.48,0.77327216
10337,-418,1,49.68,49.68,0.65337294
10338,-418,1,13.99,13.99,0.7157786
10339,-4,11,378.55,34.41363636363636,30.318787
10340,-418,1,101.97,101.97,1.2757195
10341,-125,3,211.41,70.47,11.542507
10342,-418,1,38.25,38.25,0.77327216
10343,-417,1,44.37,44.37,0.68746996
10344,-78,12,588.9,49.075,28.269106
10345,-418,1,27.73,27.73,0.75020236
10346,-418,1,19.96,19.96,0.7481182
10347,-137,7,301.77,43.11,11.144532
10348,-418,1,14.96,14.96,0.70702755
10349,-418,1,13.97,13.97,0.7157786
10350,-418,1,11.77,11.77,0.71989304
10351,-418,1,30.31,30.31,0.7392403
10352,-35,4,207.88,51.97,14.513192
10353,-351,2,38.74,19.37,1.2332124
10354,-418,1,6.79,6.79,0.7095158
10355,-269,6,768.83,128.13833333333335,2.8915715
10356,-373,2,115.82,57.91,2.1199272
10357,-418,1,15.76,15.76,0.7144315
10358,-357,4,97.39,24.3475,2.6489873
10359,-391,1,15.96,15.96,0.8272923
10360,-418,1,50.82,50.82,0.7794069
10361,-418,1,49.37,49.37,0.65337294
10362,-418,1,32.31,32.31,0.7392403
10363,-418,1,49.74,49.74,0.65337294
10364,-418,1,10.77,10.77,0.7095158
10365,-418,1,30.0,30.0,0.7392403
10366,-131,5,131.78,26.356,7.735675
10367,-240,2,31.34,15.669999999999998,3.008762
10368,-230,2,74.47,37.235,3.6651082
10369,-412,1,12.49,12.49,0.7091026
10370,-16,7,304.9,43.55714285714286,21.492792
10371,-418,1,22.98,22.98,0.7594484
10372,-235,2,345.69,172.845,5.635013
10373,-415,1,57.9,57.9,1.5140707
10374,-418,1,8.77,8.77,0.7095158
10375,-418,1,12.97,12.97,0.7157786
10376,-418,1,14.99,14.99,0.70702755
10377,-418,1,14.79,14.79,0.70702755
10378,-418,1,14.37,14.37,0.70702755
10379,-148,3,99.66,33.22,7.478426
10380,-418,1,59.25,59.25,1.7071877
10381,-346,4,215.36,53.84,2.3650484
10382,-418,1,49.12,49.12,0.65337294
10383,-418,1,8.97,8.97,0.7095158
10384,-418,1,35.57,35.57,0.77327216
10385,-254,5,66.04,13.208000000000002,3.0092428
10386,-418,1,29.73,29.73,0.75020236
10387,-418,1,14.96,14.96,0.70702755
10388,-418,1,24.99,24.99,0.7639545
10389,-418,1,11.77,11.77,0.71989304
10390,-16,2,90.25,45.125,13.188717
10391,-359,4,135.57,33.8925,2.5269434
10392,-316,2,56.44,28.22,2.9845498
10393,-418,1,13.77,13.77,0.7157786
10394,-304,4,93.78,23.445,3.8720064
10395,-79,3,102.12,34.04,7.6147103
10396,-418,1,14.37,14.37,0.70702755
10397,-110,2,153.53,76.765,9.013412
10398,-418,1,17.9,17.9,0.7424502
10399,-142,7,198.89,28.412857142857145,10.546589
10400,-382,2,65.05,32.525,2.2751126
10401,-379,2,74.47,37.235,2.2751126
10402,-418,1,28.74,28.74,0.75020236
10403,-418,1,45.68,45.68,0.65337294
10404,-212,4,148.3,37.075,7.171559
10405,-418,1,14.37,14.37,0.70702755
10406,-405,5,106.34,21.268,4.5018563
10407,-418,1,26.77,26.77,0.75020236
10408,-124,2,62.72,31.36,3.3666425
10409,-121,4,118.35,29.5875,8.012448
10410,-261,3,51.67,17.223333333333333,2.9304616
10411,-415,1,38.77,38.77,0.77239317
10412,-4,4,129.99,32.4975,10.026135
10413,-418,1,200.0,200.0,1.3109794
10414,-418,1,45.29,45.29,0.65337294
10415,-368,2,83.27,41.635,2.4744918
10416,-418,1,15.36,15.36,0.7144315
10417,-418,1,34.99,34.99,0.77327216
10418,-398,2,43.73,21.865,0.9853062
10419,-325,4,182.73,45.6825,3.8504484
10420,-418,1,14.96,14.96,0.70702755
10421,-418,1,11.77,11.77,0.71989304
10422,-418,1,80.61,80.61,1.2774234
10423,-78,3,104.07,34.69,7.6255555
10424,-418,1,11.77,11.77,0.71989304
10425,-361,4,73.82,18.455,2.4837883
10426,-356,2,33.51,16.755,1.0670096
10427,-48,5,159.25,31.85,10.970835
10428,-415,1,15.9,15.9,0.7178476
10429,-110,4,85.27,21.3175,6.9453955
10430,-393,3,76.21,25.40333333333333,2.4889026
10431,-418,1,61.97,61.97,1.3637514
10432,-11,3,50.92,16.973333333333333,9.039053
10433,-418,2,19.74,9.87,0.86105865
10434,-347,2,28.48,14.24,2.3778694
10435,-418,1,41.1,41.1,0.7777469
10436,-418,1,29.33,29.33,0.75020236
10437,-418,1,6.77,6.77,0.7095158
10438,-418,1,28.76,28.76,0.75020236
10439,-418,1,53.99,53.99,1.4101554
10440,-406,2,21.56,10.78,0.95419854
10441,-418,1,5.99,5.99,0.7095158
10442,-418,1,11.77,11.77,0.71989304
10443,-177,2,83.52,41.76,5.151073
10444,-418,1,15.9,15.9,0.72320133
10445,-418,1,42.3,42.3,0.7777469
10446,-42,9,577.24,64.13777777777779,48.15569
10447,-75,7,128.48,18.354285714285712,11.476831
10448,-418,1,10.77,10.77,0.7095158
10449,-418,1,13.99,13.99,0.7157786
10450,-260,4,58.95,14.7375,3.0011024
10451,-386,3,143.76,47.92,2.422889
10452,-418,1,17.54,17.54,0.7424502
10453,-418,1,38.77,38.77,0.7777469
10454,-401,2,49.27,24.635,0.97024983
10455,-171,8,718.78,89.8475,20.97011
10456,-86,4,120.62,30.155,8.245729
10457,-418,1,9.77,9.77,0.7095158
10458,-418,1,28.34,28.34,0.75020236
10459,-418,1,6.79,6.79,0.7095158
10460,-115,2,79.24,39.62,6.787028
10461,-363,5,210.86,42.172,2.503311
10462,-352,3,139.54999999999998,46.51666666666666,2.5875187
10463,-416,1,42.89,42.89,0.93842703
10464,-305,2,29.93,14.965,3.490127
10465,-274,2,27.21,13.605,3.163016
10466,-193,2,31.450000000000003,15.725,2.5760465
10467,-418,1,11.97,11.97,0.71989304
10468,-91,7,126.41,18.05857142857143,10.796644
10469,-59,5,218.25,43.65,11.6595545
10470,-389,1,14.96,14.96,0.8009641
10471,-129,6,298.46000000000004,49.74333333333334,15.862023
10472,-62,4,301.15,75.2875,15.585222
10473,-78,4,264.1,66.025,14.63714
10474,-418,1,15.96,15.96,0.7333558
10475,-13,5,222.53,44.506,16.804472
10476,-372,3,51.04,17.013333333333332,1.12468
10477,-418,1,14.37,14.37,0.70702755
10478,-418,1,11.77,11.77,0.71989304
10479,-418,1,16.96,16.96,0.7424502
10480,-418,1,34.2,34.2,0.7702787
10481,-65,4,300.29,75.0725,15.585222
10482,-418,1,34.98,34.98,0.77327216
10483,-418,1,87.43,87.43,1.2888926
10484,-416,2,23.74,11.87,0.89671075
10485,-418,1,38.77,38.77,0.7777469
10486,-231,2,127.65,63.825,5.9996524
10487,-339,4,136.01,34.0025,3.2016823
10488,-122,2,26.96,13.48,3.178047
10489,-68,2,83.29,41.645,6.6145234
10490,-418,1,11.77,11.77,0.71989304
10491,-418,1,11.77,11.77,0.71989304
10492,-418,1,27.94,27.94,0.75020236
10493,-293,3,75.4,25.133333333333336,3.5069923
10494,-418,1,14.96,14.96,0.70702755
